Date/Time,Net,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Electricity [kW](Hourly) 
 01/07  12:00:00,24.62654992,1.761018299,10.57564172,0,10.55127196,0,0.274335259,0.274335259,0.274335259,0.121932142,0.026267417,0.413608485,0.353804116,0
 01/07  13:00:00,22.93071685,1.647748388,9.824087367,0,9.800128124,0,0.25435092,0.25435092,0.25435092,0.121932142,0.026267417,0.39965648,0.347844169,0
 01/07  14:00:00,22.0059891,1.567046301,9.429267959,0,9.404480219,0,0.245228939,0.245228939,0.245228939,0.121932142,0.026267417,0.361435816,0.359872426,0
 01/07  15:00:00,21.49605332,1.517181928,9.208738466,0,9.182554969,0,0.239891497,0.239891497,0.239891497,0.128349577,0.027649903,0.331767743,0.380136245,0
 01/07  16:00:00,21.36854037,1.587615751,9.08039899,0,9.052760025,0,0.237192225,0.237192225,0.237192225,0.160436991,0.034562383,0.339922589,0.401266965,0
 01/07  17:00:00,21.58218394,1.894206708,8.915067817,0,8.882375765,0,0.232889194,0.232889194,0.232889194,0.269534103,0.058064812,0.389638663,0.474628493,0
 01/07  18:00:00,25.50672068,2.514197861,10.27937321,0,10.2396576,0,0.269358127,0.269358127,0.269358127,0.500563357,0.107834641,0.480421868,0.576597765,0
 01/07  19:00:00,23.03989292,2.909575416,8.762787438,0,8.719668264,0,0.228153201,0.228153201,0.228153201,0.744427561,0.160369476,0.43259402,0.626011142,0
 01/07  20:00:00,22.31924253,2.884300461,8.434949441,0,8.390441974,0,0.218132177,0.218132177,0.218132177,0.789349925,0.170046944,0.349590651,0.646166599,0
 01/07  21:00:00,22.56361697,2.684673275,8.719356216,0,8.673318642,0,0.226786754,0.226786754,0.226786754,0.680252812,0.146544516,0.310730298,0.668380946,0
 01/07  22:00:00,22.38354097,2.443652506,8.827490752,0,8.782527985,0,0.229648686,0.229648686,0.229648686,0.5711557,0.123042104,0.29394914,0.652776722,0
 01/07  23:00:00,23.17188243,2.023342187,9.55926947,0,9.520359957,0,0.249081288,0.249081288,0.249081288,0.429971094,0.092627195,0.234174068,0.564894597,0
 01/07  24:00:00,23.92899052,1.587668777,10.2849912,0,10.25117955,0,0.26800456,0.26800456,0.26800456,0.295204003,0.063594789,0.151455627,0.490882893,0
 01/08  01:00:00,24.2228133,1.144279697,10.78847583,0,10.76050846,0,0.281124031,0.281124031,0.281124031,0.154019476,0.033179897,0.092942925,0.406034923,0
 01/08  02:00:00,24.72920965,0.965184361,11.17964837,0,11.15389778,0,0.29041416,0.29041416,0.29041416,0.089844728,0.019354937,0.07618578,0.37385121,0
 01/08  03:00:00,25.26124917,0.906531955,11.48811597,0,11.46266393,0,0.298031455,0.298031455,0.298031455,0.064174796,0.013824955,0.062326493,0.369516703,0
 01/08  04:00:00,25.17509073,0.896721596,11.4580243,0,11.43293054,0,0.297040938,0.297040938,0.297040938,0.064174796,0.013824955,0.053976431,0.364315295,0
 01/08  05:00:00,25.40440666,0.946300412,11.54568019,0,11.52153435,0,0.298838618,0.298838618,0.298838618,0.064174796,0.013824955,0.065822864,0.350553236,0
 01/08  06:00:00,27.26701907,1.235092952,12.27710247,0,12.25015765,0,0.318466275,0.318466275,0.318466275,0.064174796,0.013824955,0.080078181,0.391189237,0
 01/08  07:00:00,28.35491005,1.862160217,12.39448882,0,12.36335673,0,0.32104687,0.32104687,0.32104687,0.147602041,0.031797395,0.140383543,0.451980695,0
 01/08  08:00:00,28.99230916,2.293773505,12.3488631,0,12.31578293,0,0.319486723,0.319486723,0.319486723,0.301621517,0.064977292,0.228567291,0.480263352,0
 01/08  09:00:00,28.04078723,2.227140097,11.92931654,0,11.90134916,0,0.308273231,0.308273231,0.308273231,0.288786568,0.062212303,0.30112795,0.406034923,0
 01/08  10:00:00,27.63922995,1.981595463,11.92902532,0,11.90522282,0,0.3077846,0.3077846,0.3077846,0.147602041,0.031797395,0.375064554,0.345568553,0
 01/08  11:00:00,29.4288355,1.899518316,12.827174,0,12.8028117,0,0.333881108,0.333881108,0.333881108,0.121932142,0.026267417,0.395792849,0.353695754,0
 01/08  12:00:00,23.55551215,1.745714062,10.07208686,0,10.0477171,0,0.258127321,0.258127321,0.258127321,0.121932142,0.026267417,0.413608485,0.353804116,0
 01/08  13:00:00,20.19323147,1.614111835,8.523784703,0,8.499825459,0,0.219936421,0.219936421,0.219936421,0.121932142,0.026267417,0.39965648,0.347844169,0
 01/08  14:00:00,18.38030538,1.522961588,7.705637987,0,7.680850246,0,0.200449253,0.200449253,0.200449253,0.121932142,0.026267417,0.361435816,0.359872426,0
 01/08  15:00:00,17.21256588,1.465370695,7.171547215,0,7.145363717,0,0.187460261,0.187460261,0.187460261,0.128349577,0.027649903,0.331767743,0.380136245,0
 01/08  16:00:00,17.16865616,1.536459531,7.083707256,0,7.056068291,0,0.185410719,0.185410719,0.185410719,0.160436991,0.034562383,0.339922589,0.401266965,0
 01/08  17:00:00,18.66312316,1.860436367,7.524154662,0,7.491462611,0,0.198401149,0.198401149,0.198401149,0.269534103,0.058064812,0.389638663,0.474628493,0
 01/08  18:00:00,23.41874849,2.491384137,9.282356294,0,9.242640676,0,0.245649918,0.245649918,0.245649918,0.500563357,0.107834641,0.480421868,0.576597765,0
 01/08  19:00:00,22.33162102,2.901819358,8.42575834,0,8.382639166,0,0.219333984,0.219333984,0.219333984,0.744427561,0.160369476,0.43259402,0.626011142,0
 01/08  20:00:00,22.76319611,2.891927216,8.64331425,0,8.598806783,0,0.22466458,0.22466458,0.22466458,0.789349925,0.170046944,0.349590651,0.646166599,0
 01/08  21:00:00,22.68297637,2.686884161,8.776118128,0,8.730080554,0,0.227994984,0.227994984,0.227994984,0.680252812,0.146544516,0.310730298,0.668380946,0
 01/08  22:00:00,22.78416071,2.448902866,9.018616121,0,8.973653355,0,0.234021567,0.234021567,0.234021567,0.5711557,0.123042104,0.29394914,0.652776722,0
 01/08  23:00:00,22.88781966,2.019633872,9.425662349,0,9.386752836,0,0.244701216,0.244701216,0.244701216,0.429971094,0.092627195,0.234174068,0.564894597,0
 01/08  24:00:00,22.91825569,1.574769874,9.806083268,0,9.772271625,0,0.254664536,0.254664536,0.254664536,0.295204003,0.063594789,0.151455627,0.490882893,0
 01/09  01:00:00,23.83390386,1.121967963,10.61605756,0,10.58809018,0,0.276061541,0.276061541,0.276061541,0.154019476,0.033179897,0.086369242,0.406034923,0
 01/09  02:00:00,24.83711617,0.957034469,11.23747067,0,11.21172008,0,0.291867108,0.291867108,0.291867108,0.089844728,0.019354937,0.072238755,0.37385121,0
 01/09  03:00:00,26.35380922,0.913138709,12.01234474,0,11.98689271,0,0.31140045,0.31140045,0.31140045,0.064174796,0.013824955,0.059715255,0.369516703,0
 01/09  04:00:00,27.38061351,0.917147664,12.51187979,0,12.48678602,0,0.32329132,0.32329132,0.32329132,0.064174796,0.013824955,0.052611026,0.364315295,0
 01/09  05:00:00,27.80391087,0.963220337,12.69523875,0,12.67109291,0,0.327551393,0.327551393,0.327551393,0.064174796,0.013824955,0.063151709,0.350553236,0
 01/09  06:00:00,28.22512685,1.214142419,12.75459164,0,12.72764683,0,0.327858496,0.327858496,0.327858496,0.064174796,0.013824955,0.075981488,0.391189237,0
 01/09  07:00:00,28.38492235,1.789977248,12.45295321,0,12.42182112,0,0.319677535,0.319677535,0.319677535,0.147602041,0.031797395,0.129758031,0.451980695,0
 01/09  08:00:00,30.78953715,2.219749721,13.26443341,0,13.23135323,0,0.339910899,0.339910899,0.339910899,0.301621517,0.064977292,0.207405929,0.480263352,0
 01/09  09:00:00,27.59000972,2.11034133,11.7900523,0,11.76208492,0,0.300602242,0.300602242,0.300602242,0.288786568,0.062212303,0.268690649,0.406034923,0
 01/09  10:00:00,22.34076978,1.798656652,9.494567315,0,9.470764814,0,0.240593172,0.240593172,0.240593172,0.147602041,0.031797395,0.330033496,0.345568553,0
 01/09  11:00:00,22.22555378,1.699601681,9.483305998,0,9.458943702,0,0.245643488,0.245643488,0.245643488,0.121932142,0.026267417,0.34487662,0.353695754,0
 01/09  12:00:00,16.70835958,1.561994431,6.887796042,0,6.863426282,0,0.177339807,0.177339807,0.177339807,0.121932142,0.026267417,0.361119726,0.353804116,0
 01/09  13:00:00,13.30276301,1.440486809,5.312363299,0,5.288404055,0,0.137873048,0.137873048,0.137873048,0.121932142,0.026267417,0.351845974,0.347844169,0
 01/09  14:00:00,12.24210875,1.36878965,4.844380604,0,4.819592863,0,0.127808622,0.127808622,0.127808622,0.121932142,0.026267417,0.317847783,0.359872426,0
 01/09  15:00:00,11.18034509,1.319977381,4.355575036,0,4.329391539,0,0.115541079,0.115541079,0.115541079,0.128349577,0.027649903,0.292642171,0.380136245,0
 01/09  16:00:00,11.11732496,1.392853811,4.256965525,0,4.22932656,0,0.113016369,0.113016369,0.113016369,0.160436991,0.034562383,0.302863616,0.401266965,0
 01/09  17:00:00,12.21530554,1.704843309,4.512656977,0,4.479964925,0,0.120630725,0.120630725,0.120630725,0.269534103,0.058064812,0.353720743,0.474628493,0
 01/09  18:00:00,16.61487462,2.324132162,6.104036461,0,6.064320843,0,0.164106485,0.164106485,0.164106485,0.500563357,0.107834641,0.445069937,0.576597765,0
 01/09  19:00:00,15.31726468,2.718693359,5.152561626,0,5.109442452,0,0.135825119,0.135825119,0.135825119,0.744427561,0.160369476,0.398283704,0.626011142,0
 01/09  20:00:00,15.26668922,2.695178942,5.144648144,0,5.100140678,0,0.135270698,0.135270698,0.135270698,0.789349925,0.170046944,0.315345897,0.646166599,0
 01/09  21:00:00,15.25364263,2.494108566,5.307676907,0,5.261639333,0,0.139721541,0.139721541,0.139721541,0.680252812,0.146544516,0.275874928,0.668380946,0
 01/09  22:00:00,15.60003609,2.270100141,5.660929577,0,5.61596681,0,0.149240916,0.149240916,0.149240916,0.5711557,0.123042104,0.258342283,0.652776722,0
 01/09  23:00:00,15.75961088,1.861543053,6.080564936,0,6.041655423,0,0.160824574,0.160824574,0.160824574,0.429971094,0.092627195,0.205880856,0.564894597,0
 01/09  24:00:00,15.92131398,1.448179602,6.502366814,0,6.468555171,0,0.172203308,0.172203308,0.172203308,0.295204003,0.063594789,0.135920782,0.490882893,0
 01/10  01:00:00,16.50029748,1.03478415,7.123882402,0,7.095915024,0,0.188704121,0.188704121,0.188704121,0.154019476,0.033179897,0.086369242,0.406034923,0
 01/10  02:00:00,16.91359675,0.863123012,7.463663615,0,7.437913026,0,0.197869156,0.197869156,0.197869156,0.089844728,0.019354937,0.072238755,0.37385121,0
 01/10  03:00:00,17.05700407,0.802367048,7.585576932,0,7.560124901,0,0.200567828,0.200567828,0.200567828,0.064174796,0.013824955,0.059715255,0.369516703,0
 01/10  04:00:00,17.40338379,0.798809318,7.760043681,0,7.734949919,0,0.204884934,0.204884934,0.204884934,0.064174796,0.013824955,0.052611026,0.364315295,0
 01/10  05:00:00,17.52055451,0.841552129,7.797105088,0,7.772959246,0,0.20574445,0.20574445,0.20574445,0.064174796,0.013824955,0.063151709,0.350553236,0
 01/10  06:00:00,18.11293753,1.095840616,7.935758214,0,7.908813395,0,0.209118277,0.209118277,0.209118277,0.064174796,0.013824955,0.075981488,0.391189237,0
 01/10  07:00:00,18.42027374,1.674163675,7.703758073,0,7.672625984,0,0.202862616,0.202862616,0.202862616,0.147602041,0.031797395,0.129758031,0.451980695,0
 01/10  08:00:00,19.48247242,2.087875999,7.876402813,0,7.843322637,0,0.206867627,0.206867627,0.206867627,0.301621517,0.064977292,0.207405929,0.480263352,0
 01/10  09:00:00,18.38680564,2.005064714,7.400710868,0,7.37274349,0,0.194187376,0.194187376,0.194187376,0.288786568,0.062212303,0.268690649,0.406034923,0
 01/10  10:00:00,16.79268935,1.738239773,6.842894223,0,6.819091723,0,0.179154047,0.179154047,0.179154047,0.147602041,0.031797395,0.330033496,0.345568553,0
 01/10  11:00:00,19.85235146,1.675776816,8.345671154,0,8.321308858,0,0.220940901,0.220940901,0.220940901,0.121932142,0.026267417,0.34487662,0.353695754,0
 01/10  12:00:00,16.9971959,1.569960771,7.017397323,0,6.993027563,0,0.184562282,0.184562282,0.184562282,0.121932142,0.026267417,0.361119726,0.353804116,0
 01/10  13:00:00,16.67498522,1.484348232,6.911710659,0,6.887751415,0,0.181095072,0.181095072,0.181095072,0.121932142,0.026267417,0.351845974,0.347844169,0
 01/10  14:00:00,16.53611158,1.423450265,6.882920528,0,6.858132787,0,0.181896077,0.181896077,0.181896077,0.121932142,0.026267417,0.317847783,0.359872426,0
 01/10  15:00:00,16.75294303,1.390361535,7.001871693,0,6.975688196,0,0.185414569,0.185414569,0.185414569,0.128349577,0.027649903,0.292642171,0.380136245,0
 01/10  16:00:00,16.93898111,1.466108828,7.022058052,0,6.994419087,0,0.185755061,0.185755061,0.185755061,0.160436991,0.034562383,0.302863616,0.401266965,0
 01/10  17:00:00,17.80056592,1.77408426,7.167689127,0,7.134997076,0,0.189282434,0.189282434,0.189282434,0.269534103,0.058064812,0.353720743,0.474628493,0
 01/10  18:00:00,21.12688295,2.379125215,8.251163515,0,8.211447897,0,0.218360206,0.218360206,0.218360206,0.500563357,0.107834641,0.445069937,0.576597765,0
 01/10  19:00:00,19.54806839,2.771138299,7.164382166,0,7.121262992,0,0.187397684,0.187397684,0.187397684,0.744427561,0.160369476,0.398283704,0.626011142,0
 01/10  20:00:00,18.61755187,2.736413122,6.738945478,0,6.694438011,0,0.175615298,0.175615298,0.175615298,0.789349925,0.170046944,0.315345897,0.646166599,0
 01/10  21:00:00,18.90510228,2.5394747,7.04388976,0,6.997852186,0,0.184277478,0.184277478,0.184277478,0.680252812,0.146544516,0.275874928,0.668380946,0
 01/10  22:00:00,19.06560928,2.312777389,7.309429759,0,7.264466992,0,0.191206111,0.191206111,0.191206111,0.5711557,0.123042104,0.258342283,0.652776722,0
 01/10  23:00:00,19.29075069,1.904321364,7.761393852,0,7.722484339,0,0.20305913,0.20305913,0.20305913,0.429971094,0.092627195,0.205880856,0.564894597,0
 01/10  24:00:00,19.77762854,1.49456807,8.338287228,0,8.304475586,0,0.21823173,0.21823173,0.21823173,0.295204003,0.063594789,0.135920782,0.490882893,0
 01/11  01:00:00,20.33857956,1.080532143,8.951776678,0,8.9238093,0,0.234285967,0.234285967,0.234285967,0.154019476,0.033179897,0.086369242,0.406034923,0
 01/11  02:00:00,20.86085167,0.909804204,9.344052838,0,9.318302249,0,0.244467584,0.244467584,0.244467584,0.089844728,0.019354937,0.072238755,0.37385121,0
 01/11  03:00:00,21.39158975,0.853637715,9.650415896,0,9.624963865,0,0.251780188,0.251780188,0.251780188,0.064174796,0.013824955,0.059715255,0.369516703,0
 01/11  04:00:00,21.89635203,0.851972094,9.900299876,0,9.875206114,0,0.257982626,0.257982626,0.257982626,0.064174796,0.013824955,0.052611026,0.364315295,0
 01/11  05:00:00,22.4554112,0.900011136,10.14781446,0,10.12366862,0,0.264070763,0.264070763,0.264070763,0.064174796,0.013824955,0.063151709,0.350553236,0
 01/11  06:00:00,23.35176049,1.1581379,10.43120406,0,10.40425924,0,0.270996272,0.270996272,0.270996272,0.064174796,0.013824955,0.075981488,0.391189237,0
 01/11  07:00:00,23.65585061,1.736962509,10.19738512,0,10.16625303,0,0.26470393,0.26470393,0.26470393,0.147602041,0.031797395,0.129758031,0.451980695,0
 01/11  08:00:00,23.79005791,2.138375615,9.930873847,0,9.897793671,0,0.256248894,0.256248894,0.256248894,0.301621517,0.064977292,0.207405929,0.480263352,0
 01/11  09:00:00,22.0898085,2.047971765,9.16803084,0,9.140063461,0,0.236005996,0.236005996,0.236005996,0.288786568,0.062212303,0.268690649,0.406034923,0
 01/11  10:00:00,20.19335974,1.778974973,8.46322529,0,8.439422789,0,0.218911734,0.218911734,0.218911734,0.147602041,0.031797395,0.330033496,0.345568553,0
 01/11  11:00:00,22.31355227,1.705649944,9.517784277,0,9.493421981,0,0.24997471,0.24997471,0.24997471,0.121932142,0.026267417,0.34487662,0.353695754,0
 01/11  12:00:00,18.92378704,1.592850466,7.935980498,0,7.911610738,0,0.206740644,0.206740644,0.206740644,0.121932142,0.026267417,0.361119726,0.353804116,0
 01/11  13:00:00,17.28094411,1.492448935,7.19940582,0,7.175446577,0,0.188584359,0.188584359,0.188584359,0.121932142,0.026267417,0.351845974,0.347844169,0
 01/11  14:00:00,14.56770483,1.397935055,5.950569675,0,5.925781935,0,0.155832799,0.155832799,0.155832799,0.121932142,0.026267417,0.317847783,0.359872426,0
 01/11  15:00:00,12.99625577,1.34267789,5.219627818,0,5.193444321,0,0.137242615,0.137242615,0.137242615,0.128349577,0.027649903,0.292642171,0.380136245,0
 01/11  16:00:00,13.11428703,1.417898666,5.206871921,0,5.179232956,0,0.137051177,0.137051177,0.137051177,0.160436991,0.034562383,0.302863616,0.401266965,0
 01/11  17:00:00,14.25615462,1.731171715,5.482153739,0,5.449461688,0,0.145806442,0.145806442,0.145806442,0.269534103,0.058064812,0.353720743,0.474628493,0
 01/11  18:00:00,19.3303373,2.359318485,7.393564597,0,7.353848979,0,0.197846513,0.197846513,0.197846513,0.500563357,0.107834641,0.445069937,0.576597765,0
 01/11  19:00:00,17.94265921,2.752159876,6.400885701,0,6.357766527,0,0.167585073,0.167585073,0.167585073,0.744427561,0.160369476,0.398283704,0.626011142,0
 01/11  20:00:00,18.04006733,2.730631514,6.463042376,0,6.41853491,0,0.168983055,0.168983055,0.168983055,0.789349925,0.170046944,0.315345897,0.646166599,0
 01/11  21:00:00,18.3720302,2.53361899,6.790227227,0,6.744189653,0,0.177647041,0.177647041,0.177647041,0.680252812,0.146544516,0.275874928,0.668380946,0
 01/11  22:00:00,19.35594389,2.317281464,7.446610233,0,7.401647467,0,0.195029305,0.195029305,0.195029305,0.5711557,0.123042104,0.258342283,0.652776722,0
 01/11  23:00:00,19.90884384,1.912633441,8.054596193,0,8.015686681,0,0.210851261,0.210851261,0.210851261,0.429971094,0.092627195,0.205880856,0.564894597,0
 01/11  24:00:00,20.21057681,1.500325621,8.543762676,0,8.509951033,0,0.223645003,0.223645003,0.223645003,0.295204003,0.063594789,0.135920782,0.490882893,0
 01/12  01:00:00,20.77009876,1.085733158,9.157372192,0,9.129404814,0,0.239328352,0.239328352,0.239328352,0.154019476,0.033179897,0.086369242,0.406034923,0
 01/12  02:00:00,21.67976249,0.91974072,9.733753676,0,9.708003088,0,0.254325125,0.254325125,0.254325125,0.089844728,0.019354937,0.072238755,0.37385121,0
 01/12  03:00:00,22.17698376,0.863645737,10.0231803,0,9.997728273,0,0.261732581,0.261732581,0.261732581,0.064174796,0.013824955,0.059715255,0.369516703,0
 01/12  04:00:00,22.42020732,0.858306626,10.14965154,0,10.12455778,0,0.264255101,0.264255101,0.264255101,0.064174796,0.013824955,0.052611026,0.364315295,0
 01/12  05:00:00,22.46883346,0.900061218,10.15461527,0,10.13046942,0,0.263994285,0.263994285,0.263994285,0.064174796,0.013824955,0.063151709,0.350553236,0
 01/12  06:00:00,22.57127099,1.148945651,10.05994371,0,10.0329989,0,0.261404085,0.261404085,0.261404085,0.064174796,0.013824955,0.075981488,0.391189237,0
 01/12  07:00:00,22.8568929,1.728047473,9.817106424,0,9.785974336,0,0.254875502,0.254875502,0.254875502,0.147602041,0.031797395,0.129758031,0.451980695,0
 01/12  08:00:00,24.8591789,2.153756189,10.43627342,0,10.40319325,0,0.270562651,0.270562651,0.270562651,0.301621517,0.064977292,0.207405929,0.480263352,0
 01/12  09:00:00,23.01279843,2.061791642,9.60344346,0,9.575476082,0,0.248787602,0.248787602,0.248787602,0.288786568,0.062212303,0.268690649,0.406034923,0
 01/12  10:00:00,21.82816841,1.800587267,9.238803722,0,9.215001221,0,0.23959157,0.23959157,0.23959157,0.147602041,0.031797395,0.330033496,0.345568553,0
 01/12  11:00:00,24.10194812,1.728409017,10.367665,0,10.34330271,0,0.271933153,0.271933153,0.271933153,0.121932142,0.026267417,0.34487662,0.353695754,0
 01/12  12:00:00,20.92759608,1.618262385,8.888078976,0,8.863709216,0,0.231474033,0.231474033,0.231474033,0.121932142,0.026267417,0.361119726,0.353804116,0
 01/12  13:00:00,19.04957268,1.51457353,8.040345772,0,8.016386529,0,0.210125717,0.210125717,0.210125717,0.121932142,0.026267417,0.351845974,0.347844169,0
 01/12  14:00:00,17.40800064,1.434232579,7.298906753,0,7.274119012,0,0.191607509,0.191607509,0.191607509,0.121932142,0.026267417,0.317847783,0.359872426,0
 01/12  15:00:00,17.04125493,1.394092383,7.139997122,0,7.113813625,0,0.1881913,0.1881913,0.1881913,0.128349577,0.027649903,0.292642171,0.380136245,0
 01/12  16:00:00,16.78241548,1.464964632,6.947510674,0,6.919871709,0,0.183646171,0.183646171,0.183646171,0.160436991,0.034562383,0.302863616,0.401266965,0
 01/12  17:00:00,16.15503821,1.754674593,6.385396002,0,6.352703951,0,0.168771838,0.168771838,0.168771838,0.269534103,0.058064812,0.353720743,0.474628493,0
 01/12  18:00:00,19.72663539,2.363739366,7.583883464,0,7.544167846,0,0.201593003,0.201593003,0.201593003,0.500563357,0.107834641,0.445069937,0.576597765,0
 01/12  19:00:00,18.15599985,2.756234625,6.500600106,0,6.457480932,0,0.170864102,0.170864102,0.170864102,0.744427561,0.160369476,0.398283704,0.626011142,0
 01/12  20:00:00,18.13172731,2.733255065,6.504842375,0,6.460334909,0,0.170795198,0.170795198,0.170795198,0.789349925,0.170046944,0.315345897,0.646166599,0
 01/12  21:00:00,18.41169439,2.535697589,6.807010646,0,6.760973072,0,0.178986628,0.178986628,0.178986628,0.680252812,0.146544516,0.275874928,0.668380946,0
 01/12  22:00:00,18.50563811,2.308150448,7.040693637,0,6.995730871,0,0.185248783,0.185248783,0.185248783,0.5711557,0.123042104,0.258342283,0.652776722,0
 01/12  23:00:00,18.0909705,1.89131935,7.189031692,0,7.150122179,0,0.18904118,0.18904118,0.18904118,0.429971094,0.092627195,0.205880856,0.564894597,0
 01/12  24:00:00,17.62653299,1.469284752,7.31431513,0,7.280503488,0,0.192275717,0.192275717,0.192275717,0.295204003,0.063594789,0.135920782,0.490882893,0
 01/13  01:00:00,17.7311386,1.04945575,7.710673504,0,7.682706126,0,0.202899895,0.202899895,0.202899895,0.154019476,0.033179897,0.086369242,0.406034923,0
