Month,Day,Hour,DateTime,EnergyProd,Beam Irradiance (W/m^2),Diffuse Irradiance (W/m^2),Ambient Temperature (C),Wind Speed (m/s),Plane of Array Irradiance (W/m^2),Cell Temperature (C),DC Array Output (W),AC System Output (W),,,
8,6,13,869913,7.411914,10,200,27,0,202.086,35.932,7411.914,7026.332,,,
8,6,14,869914,3.197617,0,89,27,0,84.819,30.309,3197.617,2906.301,,,
8,6,15,869915,18.158945,263,322,26,0,518.287,44.224,18158.945,17466.547,,,
8,6,16,869916,6.585818,11,181,25,0,178.657,34.619,6585.818,6219.871,,,
8,6,17,869917,6.433596,128,144,24,0,177.668,30.707,6433.596,6071.205,,,
8,6,18,869918,0.849161,0,23,23,0,21.789,23.306,849.161,604.007,,,
8,6,19,869919,0,0,0,22,0,0,22,0,0,,,
8,6,20,869920,0,0,0,21,0,0,21,0,0,,,
8,6,21,869921,0,0,0,21,0,0,21,0,0,,,
8,6,22,869922,0,0,0,20,0,0,20,0,0,,,
8,6,23,869923,0,0,0,20,0,0,20,0,0,,,
8,7,0,87990,0,0,0,19,0,0,19,0,0,,,
8,7,1,87991,0,0,0,19,0,0,19,0,0,,,
8,7,2,87992,0,0,0,19,0,0,19,0,0,,,
8,7,3,87993,0,0,0,19,0,0,19,0,0,,,
8,7,4,87994,0,0,0,18,0,0,18,0,0,,,
8,7,5,87995,0,0,0,18,0,0,18,0,0,,,
8,7,6,87996,2.473439,193,60,20,0,72.911,19.625,2473.439,2196.844,,,
8,7,7,87997,8.207201,293,138,22,0,231.602,29.754,8207.201,7802.184,,,
8,7,8,87998,12.994121,221,244,24,0,362.501,37.914,12994.121,12461.084,,,
8,7,9,87999,17.05093,198,338,25,0,485.498,43.972,17050.93,16394.578,,,
8,7,10,879910,22.087295,266,402,26,0,650.983,50.946,22087.295,21258.932,,,
8,7,11,879911,22.971229,224,458,27,0,687.638,53.925,22971.229,22110.512,,,
8,7,12,879912,21.043523,138,476,28,0,627.605,53.253,21043.523,20252.529,,,
8,7,13,879913,24.616318,302,436,28,0,747.507,56.533,24616.318,23693.674,,,
8,7,14,879914,22.453951,324,381,28,0,676.841,55.059,22453.951,21612.246,,,
8,7,15,879915,16.05391,188,331,28,0,467.562,48.244,16053.91,15429.124,,,
8,7,16,879916,12.323217,229,234,27,0,352.118,42.197,12323.217,11809.264,,,
8,7,17,879917,6.737783,181,141,25,0,191.221,33.742,6737.783,6368.267,,,
8,7,18,879918,1.807187,0,50,23,0,46.633,24.51,1807.187,1543.751,,,
8,7,19,879919,0,0,0,21,0,0,21,0,0,,,
8,7,20,879920,0,0,0,20,0,0,20,0,0,,,
8,7,21,879921,0,0,0,20,0,0,20,0,0,,,
8,7,22,879922,0,0,0,19,0,0,19,0,0,,,
8,7,23,879923,0,0,0,19,0,0,19,0,0,,,
8,8,0,88990,0,0,0,18,0,0,18,0,0,,,
8,8,1,88991,0,0,0,18,0,0,18,0,0,,,
8,8,2,88992,0,0,0,17,0,0,17,0,0,,,
8,8,3,88993,0,0,0,17,0,0,17,0,0,,,
8,8,4,88994,0,0,0,17,0,0,17,0,0,,,
8,8,5,88995,0,0,0,18,0,0,18,0,0,,,
8,8,6,88996,2.436932,232,58,20,0,74.078,19.678,2436.932,2161.067,,,
8,8,7,88997,7.860473,250,143,24,0,221.994,31.413,7860.473,7463.993,,,
8,8,8,88998,17.502135,708,118,27,0,517.498,46.061,17502.135,16831.227,,,
8,8,9,88999,23.755039,780,134,29,0,725.281,56.224,23755.039,22865.096,,,
8,8,10,889910,28.175203,815,150,30,0,888.206,62.973,28175.203,27110.936,,,
8,8,11,889911,30.683918,843,152,31,0,992.194,67.563,30683.918,29513.527,,,
8,8,12,889912,31.291057,856,149,31,0,1018.843,68.757,31291.057,30094.203,,,
8,8,13,889913,30.179518,861,138,32,0,983.104,68.805,30179.518,29030.881,,,
8,8,14,889914,27.33567,840,131,32,0,875.528,65.67,27335.67,26305.754,,,
8,8,15,889915,22.831449,796,122,31,0,710.991,59.535,22831.449,21975.893,,,
8,8,16,889916,16.278444,714,110,30,0,497.198,51.287,16278.444,15646.622,,,
8,8,17,889917,8.485516,581,87,28,0,267.319,40.518,8485.516,8073.574,,,
8,8,18,889918,1.946338,334,49,25,0,66.587,28.235,1946.338,1680.184,,,
8,8,19,889919,0,0,0,23,0,0,23,0,0,,,
8,8,20,889920,0,0,0,23,0,0,23,0,0,,,
8,8,21,889921,0,0,0,22,0,0,22,0,0,,,
8,8,22,889922,0,0,0,21,0,0,21,0,0,,,
8,8,23,889923,0,0,0,20,0,0,20,0,0,,,
8,9,0,89990,0,0,0,19,0,0,19,0,0,,,
8,9,1,89991,0,0,0,19,0,0,19,0,0,,,
8,9,2,89992,0,0,0,18,0,0,18,0,0,,,
8,9,3,89993,0,0,0,18,0,0,18,0,0,,,
8,9,4,89994,0,0,0,17,0,0,17,0,0,,,
8,9,5,89995,0,0,0,18,0,0,18,0,0,,,
8,9,6,89996,2.43798,405,50,21,0,83.851,21.26,2437.98,2162.094,,,
8,9,7,89997,7.938525,279,138,25,0,226.876,32.715,7938.525,7540.133,,,
8,9,8,89998,13.903005,304,229,27,0,397.418,42.058,13903.005,13343.522,,,
8,9,9,89999,19.241814,335,310,28,0,565.14,49.657,19241.814,18513.211,,,
8,9,10,899910,25.674313,504,322,29,0,788.188,58.349,25674.313,24710.658,,,
8,9,11,899911,26.541186,427,387,30,0,829.069,61.585,26541.186,25543.24,,,
8,9,12,899912,26.935227,409,406,30,0,844.367,62.222,26935.227,25921.49,,,
8,9,13,899913,26.298914,426,384,30,0,821.838,61.652,26298.914,25310.615,,,
8,9,14,899914,26.019406,581,286,30,0,812.251,61.268,26019.406,25042.176,,,
8,9,15,899915,18.613234,347,299,29,0,556.182,52.719,18613.234,17905.766,,,
8,9,16,899916,7.650058,28,203,27,0,211.447,38.045,7650.058,7258.711,,,
8,9,17,899917,3.739395,0,104,25,0,98.535,28.929,3739.395,3436.782,,,
8,9,18,899918,1.541609,0,42,23,0,39.501,23.001,1541.609,1283.318,,,
8,9,19,899919,0,0,0,21,0,0,21,0,0,,,
8,9,20,899920,0,0,0,20,0,0,20,0,0,,,
8,9,21,899921,0,0,0,20,0,0,20,0,0,,,
8,9,22,899922,0,0,0,20,0,0,20,0,0,,,
8,9,23,899923,0,0,0,19,0,0,19,0,0,,,
8,10,0,810990,0,0,0,19,0,0,19,0,0,,,
8,10,1,810991,0,0,0,19,0,0,19,0,0,,,
8,10,2,810992,0,0,0,19,0,0,19,0,0,,,
8,10,3,810993,0,0,0,19,0,0,19,0,0,,,
8,10,4,810994,0,0,0,19,0,0,19,0,0,,,
8,10,5,810995,0,0,0,19,0,0,19,0,0,,,
8,10,6,810996,1.666301,0,44,19,0,41.562,17.141,1666.301,1405.602,,,
8,10,7,810997,9.588773,592,86,21,0,283.967,30.496,9588.773,9148.752,,,
8,10,8,810998,17.748459,746,96,23,0,516.217,42.533,17748.459,17069.533,,,
8,10,9,810999,14.164224,99,330,25,0,399.077,42.128,14164.224,13597.014,,,
8,10,10,8109910,7.324124,9,199,26,0,199.177,35.399,7324.124,6940.656,,,
8,10,11,8109911,18.818861,98,447,28,0,545.184,47.808,18818.861,18104.514,,,
8,10,12,8109912,25.971525,333,441,29,0,797.317,58.515,25971.525,24996.186,,,
8,10,13,8109913,30.168332,778,185,29,0,957.512,64.355,30168.332,29020.176,,,
8,10,14,8109914,27.060902,720,195,28,0,843.6,60.979,27060.902,26042.104,,,
8,10,15,8109915,15.042302,148,328,27,0,435.726,47.291,15042.302,14448.706,,,
8,10,16,8109916,13.009103,283,222,26,0,371.816,41.667,13009.103,12475.636,,,
8,10,17,8109917,8.106842,356,135,25,0,239.612,35.641,8106.842,7704.307,,,
8,10,18,8109918,0.956407,0,26,23,0,24.643,24.193,956.407,709.244,,,
8,10,19,8109919,0,0,0,21,0,0,21,0,0,,,
8,10,20,8109920,0,0,0,21,0,0,21,0,0,,,
8,10,21,8109921,0,0,0,20,0,0,20,0,0,,,
8,10,22,8109922,0,0,0,20,0,0,20,0,0,,,
8,10,23,8109923,0,0,0,19,0,0,19,0,0,,,
8,11,0,811990,0,0,0,18,0,0,18,0,0,,,
8,11,1,811991,0,0,0,18,0,0,18,0,0,,,
8,11,2,811992,0,0,0,17,0,0,17,0,0,,,
8,11,3,811993,0,0,0,16,0,0,16,0,0,,,
8,11,4,811994,0,0,0,15,0,0,15,0,0,,,
8,11,5,811995,0,0,0,15,0,0,15,0,0,,,
8,11,6,811996,1.870357,0,49,16,0,46.029,14.159,1870.357,1605.69,,,
8,11,7,811997,7.505092,191,145,18,0,202.931,24.258,7505.092,7117.26,,,
8,11,8,811998,9.002426,43,221,20,0,238.436,29.191,9002.426,8577.453,,,
8,11,9,811999,16.296602,155,336,22,0,452.482,39.116,16296.602,15664.208,,,
8,11,10,8119910,21.581053,244,403,24,0,626.469,48.09,21581.053,20770.926,,,
8,11,11,8119911,27.646656,480,345,25,0,839.081,56.435,27646.656,26604.082,,,
8,11,12,8119912,27.103871,402,406,26,0,830.556,58.186,27103.871,26083.336,,,
8,11,13,8119913,23.57452,255,445,27,0,712.258,55.614,23574.52,22691.352,,,
8,11,14,8119914,23.294182,386,351,27,0,700.707,54.649,23294.182,22421.484,,,
8,11,15,8119915,21.278723,549,225,26,0,633.319,51.617,21278.723,20479.387,,,
8,11,16,8119916,12.40002,241,226,25,0,353.302,41.409,12400.02,11883.9,,,
8,11,17,8119917,3.945679,0,109,22,0,103.253,27.478,3945.679,3638.701,,,
8,11,18,8119918,1.916133,274,49,20,0,60.603,20.869,1916.133,1650.571,,,
8,11,19,8119919,0,0,0,18,0,0,18,0,0,,,
8,11,20,8119920,0,0,0,17,0,0,17,0,0,,,
8,11,21,8119921,0,0,0,17,0,0,17,0,0,,,
8,11,22,8119922,0,0,0,16,0,0,16,0,0,,,
8,11,23,8119923,0,0,0,15,0,0,15,0,0,,,
8,12,0,812990,0,0,0,14,0,0,14,0,0,,,
8,12,1,812991,0,0,0,14,0,0,14,0,0,,,
8,12,2,812992,0,0,0,13,0,0,13,0,0,,,
8,12,3,812993,0,0,0,13,0,0,13,0,0,,,
8,12,4,812994,0,0,0,12,0,0,12,0,0,,,
8,12,5,812995,0,0,0,13,0,0,13,0,0,,,
8,12,6,812996,2.316207,447,44,16,0,81.272,15.755,2316.207,2042.75,,,
8,12,7,812997,10.061785,679,73,19,0,299.569,29.43,10061.785,9609.416,,,
8,12,8,812998,18.505834,794,89,21,0,535.473,41.343,18505.834,17801.943,,,
8,12,9,812999,24.9779,858,101,24,0,746.729,52.265,24977.9,24041.344,,,
8,12,10,8129910,29.623152,903,104,25,0,914.33,59.223,29623.152,28498.268,,,
8,12,11,8129911,24.00023,266,444,26,0,724.589,55.484,24000.23,23101.041,,,
8,12,12,8129912,23.910469,241,465,27,0,721.208,55.325,23910.469,23014.668,,,
8,12,13,8129913,23.503465,256,443,28,0,711.423,55.95,23503.465,22622.957,,,
8,12,14,8129914,28.74476,895,108,28,0,898.224,61.348,28744.76,27656.854,,,
8,12,15,8129915,23.685969,853,101,27,0,725.148,56.344,23685.969,22798.621,,,
8,12,16,8129916,16.888453,780,90,26,0,508.371,47.908,16888.453,16237.302,,,
8,12,17,8129917,8.604774,653,72,24,0,270.579,36.785,8604.774,8189.846,,,
8,12,18,8129918,1.678604,397,40,21,0,60.189,23.946,1678.604,1417.666,,,
8,12,19,8129919,0,0,0,18,0,0,18,0,0,,,
8,12,20,8129920,0,0,0,16,0,0,16,0,0,,,
8,12,21,8129921,0,0,0,16,0,0,16,0,0,,,
8,12,22,8129922,0,0,0,15,0,0,15,0,0,,,
8,12,23,8129923,0,0,0,15,0,0,15,0,0,,,
8,13,0,813990,0,0,0,14,0,0,14,0,0,,,
8,13,1,813991,0,0,0,14,0,0,14,0,0,,,
8,13,2,813992,0,0,0,14,0,0,14,0,0,,,
8,13,3,813993,0,0,0,14,0,0,14,0,0,,,
8,13,4,813994,0,0,0,14,0,0,14,0,0,,,
8,13,5,813995,0,0,0,15,0,0,15,0,0,,,
8,13,6,813996,2.335201,402,47,18,0,79.79,17.793,2335.201,2061.366,,,
8,13,7,813997,6.882323,142,145,21,0,186.766,26.995,6882.323,6509.394,,,
8,13,8,813998,17.865102,732,108,24,0,520.484,43.005,17865.102,17182.361,,,
8,13,9,813999,18.603449,291,317,26,0,540.549,47.691,18603.449,17896.307,,,
8,13,10,8139910,24.864705,453,328,27,0,750.188,55.214,24864.705,23932.516,,,
8,13,11,8139911,28.783678,522,363,28,0,898.98,61.556,28783.678,27694.146,,,
8,13,12,8139912,24.348092,260,460,28,0,744.693,57.844,24348.092,23435.697,,,
8,13,13,8139913,30.517486,819,158,29,0,969.06,64.436,30517.486,29354.297,,,
8,13,14,8139914,15.59931,84,384,28,0,456.382,49.611,15599.31,14988.645,,,
8,13,15,8139915,12.847438,79,310,27,0,362.649,42.478,12847.438,12318.605,,,
8,13,16,8139916,11.084883,160,230,26,0,310.895,39.069,11084.883,10605.176,,,
8,13,17,8139917,2.502528,0,69,24,0,65.528,27.607,2502.528,2225.349,,,
8,13,18,8139918,1.239885,0,33,21,0,31.3,19.775,1239.885,987.367,,,
8,13,19,8139919,0,0,0,20,0,0,20,0,0,,,
8,13,20,8139920,0,0,0,19,0,0,19,0,0,,,
8,13,21,8139921,0,0,0,19,0,0,19,0,0,,,
8,13,22,8139922,0,0,0,18,0,0,18,0,0,,,
8,13,23,8139923,0,0,0,18,0,0,18,0,0,,,
8,14,0,814990,0,0,0,17,0,0,17,0,0,,,
8,14,1,814991,0,0,0,17,0,0,17,0,0,,,
8,14,2,814992,0,0,0,17,0,0,17,0,0,,,
8,14,3,814993,0,0,0,17,0,0,17,0,0,,,
8,14,4,814994,0,0,0,16,0,0,16,0,0,,,
8,14,5,814995,0,0,0,16,0,0,16,0,0,,,
8,14,6,814996,2.09986,33,55,18,0,54.002,16.629,2099.86,1830.689,,,
8,14,7,814997,9.530267,517,107,20,0,277.431,29.346,9530.267,9091.76,,,
8,14,8,814998,17.713059,672,131,22,0,510.673,41.339,17713.059,17035.289,,,
8,14,9,814999,22.06518,548,231,25,0,650.812,50.133,22065.18,21237.615,,,
8,14,10,8149910,24.869951,451,328,26,0,748.723,54.818,24869.951,23937.559,,,
8,14,11,8149911,26.920664,429,381,27,0,826.657,58.544,26920.664,25907.512,,,
8,14,12,8149912,31.555879,810,172,28,0,1004.498,64.892,31555.879,30347.385,,,
8,14,13,8149913,25.063553,357,407,28,0,772.352,59.171,25063.553,24123.686,,,
8,14,14,8149914,22.700479,348,365,27,0,681.932,54.41,22700.479,21849.74,,,
8,14,15,8149915,17.70698,284,307,27,0,518.219,48.909,17706.98,17029.408,,,
8,14,16,8149916,15.701125,585,149,26,0,463.066,45.208,15701.125,15087.313,,,
8,14,17,8149917,7.957927,457,107,25,0,242.222,36.438,7957.927,7559.058,,,
8,14,18,8149918,1.79663,216,49,23,0,55.359,25.464,1796.63,1533.4,,,
8,14,19,8149919,0,0,0,21,0,0,21,0,0,,,
8,14,20,8149920,0,0,0,20,0,0,20,0,0,,,
8,14,21,8149921,0,0,0,19,0,0,19,0,0,,,
8,14,22,8149922,0,0,0,18,0,0,18,0,0,,,
8,14,23,8149923,0,0,0,18,0,0,18,0,0,,,
8,15,0,815990,0,0,0,17,0,0,17,0,0,,,
8,15,1,815991,0,0,0,17,0,0,17,0,0,,,
8,15,2,815992,0,0,0,17,0,0,17,0,0,,,
8,15,3,815993,0,0,0,17,0,0,17,0,0,,,
8,15,4,815994,0,0,0,17,0,0,17,0,0,,,
8,15,5,815995,0,0,0,17,0,0,17,0,0,,,
8,15,6,815996,1.884111,0,50,18,0,46.818,16.31,1884.111,1619.175,,,
8,15,7,815997,2.38212,0,63,19,0,59.823,18.641,2382.12,2107.35,,,
8,15,8,815998,5.989062,3,160,20,0,154.55,24.428,5989.062,5636.947,,,
8,15,9,815999,8.844333,14,231,20,0,232.723,28.549,8844.333,8423.369,,,
8,15,10,8159910,2.544536,0,69,22,0,65.718,24.696,2544.536,2266.514,,,
8,15,11,8159911,3.911538,0,106,23,0,101.308,25.295,3911.538,3605.285,,,
8,15,12,8159912,7.371831,10,193,24,0,195.875,30.66,7371.831,6987.214,,,
8,15,13,8159913,13.441361,27,346,25,0,372.103,38.981,13441.361,12895.396,,,
8,15,14,8159914,17.933008,129,395,26,0,514.725,45.955,17933.008,17248.043,,,
8,15,15,8159915,17.08408,244,313,25,0,489.892,45.087,17084.08,16426.664,,,
8,15,16,8159916,15.890896,592,147,24,0,463.922,43.129,15890.896,15271.193,,,
8,15,17,8159917,7.992539,444,110,23,0,240.404,34.412,7992.539,7592.819,,,
8,15,18,8159918,1.843887,176,50,20,0,54.062,22.344,1843.887,1579.737,,,
8,15,19,8159919,0,0,0,19,0,0,19,0,0,,,
8,15,20,8159920,0,0,0,18,0,0,18,0,0,,,
8,15,21,8159921,0,0,0,17,0,0,17,0,0,,,
8,15,22,8159922,0,0,0,16,0,0,16,0,0,,,
8,15,23,8159923,0,0,0,16,0,0,16,0,0,,,
8,16,0,816990,0,0,0,15,0,0,15,0,0,,,
8,16,1,816991,0,0,0,15,0,0,15,0,0,,,
8,16,2,816992,0,0,0,14,0,0,14,0,0,,,
8,16,3,816993,0,0,0,14,0,0,14,0,0,,,
8,16,4,816994,0,0,0,14,0,0,14,0,0,,,
8,16,5,816995,0,0,0,14,0,0,14,0,0,,,
8,16,6,816996,2.349367,352,50,16,0,76.677,15.573,2349.367,2075.25,,,
8,16,7,816997,9.768451,625,82,20,0,290.028,30.023,9768.451,9323.762,,,
8,16,8,816998,18.067152,754,102,23,0,526.474,42.91,18067.152,17377.779,,,
8,16,9,816999,24.629385,825,114,25,0,738.75,52.913,24629.385,23706.238,,,
8,16,10,8169910,29.184008,879,114,26,0,903.657,59.795,29184.008,28077.689,,,
8,16,11,8169911,31.706262,901,117,27,0,1006.522,64.394,31706.262,30491.133,,,
8,16,12,8169912,23.897043,248,458,28,0,731.55,58.005,23897.043,23001.75,,,
8,16,13,8169913,31.127674,889,122,29,0,991.761,65.012,31127.674,29937.971,,,
8,16,14,8169914,27.883041,870,114,29,0,880.035,63.087,27883.041,26830.793,,,
8,16,15,8169915,23.009781,829,104,29,0,709.785,57.659,23009.781,22147.639,,,
8,16,16,8169916,16.189239,750,93,28,0,491.099,49.181,16189.239,15560.217,,,
8,16,17,8169917,8.035683,609,74,26,0,254.681,38.071,8035.683,7634.901,,,
8,16,18,8169918,1.524944,318,39,22,0,51.531,24.449,1524.944,1266.974,,,
8,16,19,8169919,0,0,0,20,0,0,20,0,0,,,
8,16,20,8169920,0,0,0,18,0,0,18,0,0,,,
8,16,21,8169921,0,0,0,17,0,0,17,0,0,,,
8,16,22,8169922,0,0,0,16,0,0,16,0,0,,,
8,16,23,8169923,0,0,0,16,0,0,16,0,0,,,
8,17,0,817990,0,0,0,16,0,0,16,0,0,,,
8,17,1,817991,0,0,0,15,0,0,15,0,0,,,
8,17,2,817992,0,0,0,14,0,0,14,0,0,,,
8,17,3,817993,0,0,0,14,0,0,14,0,0,,,
8,17,4,817994,0,0,0,13,0,0,13,0,0,,,
8,17,5,817995,0,0,0,14,0,0,14,0,0,,,
8,17,6,817996,2.266736,142,56,17,0,63.679,16.006,2266.736,1994.262,,,
8,17,7,817997,5.357174,40,133,21,0,140.471,24.863,5357.174,5019.386,,,
8,17,8,817998,16.501699,508,186,24,0,472.629,41.074,16501.699,15862.838,,,
8,17,9,817999,22.850055,604,216,26,0,680.11,51.768,22850.055,21993.813,,,
8,17,10,8179910,27.304748,662,235,28,0,844.522,59.644,27304.748,26276.086,,,
8,17,11,8179911,28.247086,507,365,29,0,887.485,62.601,28247.086,27179.848,,,
8,17,12,8179912,4.024338,0,117,30,0,111.989,40.016,4024.338,3715.687,,,
8,17,13,8179913,6.02519,6,164,29,0,163.245,34.656,6025.19,5672.247,,,
8,17,14,8179914,19.056512,172,395,28,0,552.418,47.821,19056.512,18334.172,,,
8,17,15,8179915,11.120467,46,283,27,0,312.059,41.426,11120.467,10639.794,,,
8,17,16,8179916,10.597489,142,223,25,0,294.225,37.126,10597.489,10130.914,,,
8,17,17,8179917,6.363152,208,123,23,0,180.639,30.851,6363.152,6002.4,,,
8,17,18,8179918,1.331391,0,36,20,0,33.763,20.768,1331.391,1077.13,,,
8,17,19,8179919,0,0,0,19,0,0,19,0,0,,,
8,17,20,8179920,0,0,0,18,0,0,18,0,0,,,
8,17,21,8179921,0,0,0,17,0,0,17,0,0,,,
8,17,22,8179922,0,0,0,17,0,0,17,0,0,,,
8,17,23,8179923,0,0,0,16,0,0,16,0,0,,,
8,18,0,818990,0,0,0,16,0,0,16,0,0,,,
8,18,1,818991,0,0,0,15,0,0,15,0,0,,,
8,18,2,818992,0,0,0,15,0,0,15,0,0,,,
8,18,3,818993,0,0,0,15,0,0,15,0,0,,,
8,18,4,818994,0,0,0,15,0,0,15,0,0,,,
8,18,5,818995,0,0,0,15,0,0,15,0,0,,,
8,18,6,818996,2.402517,140,60,17,0,66.961,16.177,2402.517,2127.339,,,
8,18,7,818997,9.233551,380,137,19,0,261.078,27.819,9233.551,8802.681,,,
8,18,8,818998,17.109584,555,174,21,0,486.765,39.46,17109.584,16451.35,,,
8,18,9,818999,23.899393,664,195,23,0,703.981,49.752,23899.393,23004.012,,,
8,18,10,8189910,18.626492,145,402,25,0,539.809,47.809,18626.492,17918.582,,,
8,18,11,8189911,31.981135,836,164,26,0,998.908,61.559,31981.135,30753.83,,,
8,18,12,8189912,32.393051,858,156,27,0,1035.561,65.628,32393.051,31147.383,,,
8,18,13,8189913,31.238598,852,152,27,0,993.07,64.625,31238.598,30044.041,,,
8,18,14,8189914,28.156102,833,141,27,0,879.382,61.25,28156.102,27092.619,,,
8,18,15,8189915,23.096309,791,127,27,0,704.429,55.639,23096.309,22230.963,,,
8,18,16,8189916,15.470149,658,113,26,0,461.316,46.305,15470.149,14863.466,,,
8,18,17,8189917,7.45121,493,85,24,0,229.398,34.997,7451.21,7064.68,,,
8,18,18,8189918,1.486858,209,41,22,0,45.722,23.906,1486.858,1229.62,,,
8,18,19,8189919,0,0,0,20,0,0,20,0,0,,,
8,18,20,8189920,0,0,0,18,0,0,18,0,0,,,
8,18,21,8189921,0,0,0,17,0,0,17,0,0,,,
8,18,22,8189922,0,0,0,17,0,0,17,0,0,,,
8,18,23,8189923,0,0,0,16,0,0,16,0,0,,,
8,19,0,819990,0,0,0,16,0,0,16,0,0,,,
8,19,1,819991,0,0,0,16,0,0,16,0,0,,,
8,19,2,819992,0,0,0,16,0,0,16,0,0,,,
8,19,3,819993,0,0,0,16,0,0,16,0,0,,,
8,19,4,819994,0,0,0,16,0,0,16,0,0,,,
8,19,5,819995,0,0,0,16,0,0,16,0,0,,,
8,19,6,819996,0.928454,0,24,16,0,22.742,13.101,928.454,681.816,,,
8,19,7,819997,0.884759,0,23,17,0,21.793,14.357,884.759,638.94,,,
8,19,8,819998,2.021715,0,53,18,0,50.334,16.734,2021.715,1754.083,,,
8,19,9,819999,8.034114,10,209,19,0,208.405,25.556,8034.114,7633.372,,,
8,19,10,8199910,12.027069,25,309,20,0,322.228,32.347,12027.069,11521.422,,,
8,19,11,8199911,19.796834,113,442,21,0,557.086,42.205,19796.834,19049.295,,,
8,19,12,8199912,20.07024,111,456,22,0,573.391,45.147,20070.24,19313.283,,,
8,19,13,8199913,21.648301,172,444,22,0,623.991,46.837,21648.301,20835.764,,,
8,19,14,8199914,18.9726,165,392,23,0,543.51,45.558,18972.6,18253.088,,,
8,19,15,8199915,19.287793,378,275,22,0,552.069,44.395,19287.793,18557.629,,,
8,19,16,8199916,13.421854,357,193,21,0,378.563,37.841,13421.854,12876.457,,,
8,19,17,8199917,3.804542,0,104,20,0,98.645,25.528,3804.542,3500.554,,,
8,19,18,8199918,1.13747,0,30,18,0,28.352,16.986,1137.47,886.894,,,
8,19,19,8199919,0,0,0,17,0,0,17,0,0,,,
8,19,20,8199920,0,0,0,16,0,0,16,0,0,,,
8,19,21,8199921,0,0,0,16,0,0,16,0,0,,,
8,19,22,8199922,0,0,0,15,0,0,15,0,0,,,
8,19,23,8199923,0,0,0,15,0,0,15,0,0,,,
8,20,0,820990,0,0,0,15,0,0,15,0,0,,,
8,20,1,820991,0,0,0,15,0,0,15,0,0,,,
8,20,2,820992,0,0,0,15,0,0,15,0,0,,,
8,20,3,820993,0,0,0,15,0,0,15,0,0,,,
8,20,4,820994,0,0,0,14,0,0,14,0,0,,,
8,20,5,820995,0,0,0,14,0,0,14,0,0,,,
8,20,6,820996,1.08305,0,28,16,0,26.546,13.249,1083.05,833.503,,,
8,20,7,820997,9.678389,603,83,18,0,283.373,27.31,9678.389,9236.043,,,
8,20,8,820998,18.195252,746,102,20,0,521.978,39.823,18195.252,17501.654,,,
8,20,9,820999,18.610449,285,311,23,0,532,44.562,18610.449,17903.072,,,
8,20,10,8209910,21.266463,243,393,24,0,618.015,48.296,21266.463,20467.563,,,
8,20,11,8209911,27.006563,423,375,25,0,816.458,55.725,27006.563,25989.953,,,
8,20,12,8209912,18.833279,96,449,26,0,551.248,49.758,18833.279,18118.449,,,
8,20,13,8209913,28.937797,527,347,25,0,882.709,57.335,28937.797,27841.82,,,
8,20,14,8209914,19.660512,209,387,25,0,576.509,49.966,19660.512,18917.648,,,
8,20,15,8209915,13.998031,116,308,24,0,393.234,41.384,13998.031,13435.745,,,
8,20,16,8209916,13.779322,396,183,23,0,391.943,39.126,13779.322,13223.479,,,
8,20,17,8209917,5.145551,85,121,21,0,139.85,28.2,5145.551,4812.487,,,
8,20,18,8209918,1.263302,0,34,19,0,31.799,19.145,1263.302,1010.338,,,
8,20,19,8209919,0,0,0,17,0,0,17,0,0,,,
8,20,20,8209920,0,0,0,16,0,0,16,0,0,,,
8,20,21,8209921,0,0,0,15,0,0,15,0,0,,,
8,20,22,8209922,0,0,0,14,0,0,14,0,0,,,
8,20,23,8209923,0,0,0,14,0,0,14,0,0,,,
8,21,0,821990,0,0,0,13,0,0,13,0,0,,,
8,21,1,821991,0,0,0,13,0,0,13,0,0,,,
8,21,2,821992,0,0,0,12,0,0,12,0,0,,,
8,21,3,821993,0,0,0,12,0,0,12,0,0,,,
8,21,4,821994,0,0,0,12,0,0,12,0,0,,,
8,21,5,821995,0,0,0,13,0,0,13,0,0,,,
8,21,6,821996,2.231619,349,46,15,0,72.95,14.35,2231.619,1959.842,,,
8,21,7,821997,9.770036,612,85,19,0,288.22,28.917,9770.036,9325.305,,,
8,21,8,821998,18.16876,745,107,22,0,526.696,41.94,18168.76,17476.037,,,
8,21,9,821999,24.878779,819,122,24,0,742.933,52.103,24878.779,23946.047,,,
8,21,10,8219910,29.642367,894,112,25,0,914.922,59.221,29642.367,28516.666,,,
8,21,11,8219911,32.134824,912,117,26,0,1016.807,63.826,32134.824,30900.686,,,
8,21,12,8219912,32.693576,917,119,27,0,1047.699,66.043,32693.576,31434.424,,,
8,21,13,8219913,31.22042,881,133,27,0,992.793,64.673,31220.42,30026.66,,,
8,21,14,8219914,28.214906,853,129,27,0,881.645,61.313,28214.906,27148.998,,,
8,21,15,8219915,23.015707,804,119,27,0,702.116,55.583,23015.707,22153.346,,,
8,21,16,8219916,15.896775,702,109,26,0,476.268,46.764,15896.775,15276.89,,,
8,21,17,8219917,7.708844,533,86,23,0,238.49,34.452,7708.844,7316.067,,,
8,21,18,8219918,1.362343,218,38,21,0,41.679,22.827,1362.343,1107.491,,,
8,21,19,8219919,0,0,0,19,0,0,19,0,0,,,
8,21,20,8219920,0,0,0,18,0,0,18,0,0,,,
8,21,21,8219921,0,0,0,17,0,0,17,0,0,,,
8,21,22,8219922,0,0,0,16,0,0,16,0,0,,,
