Date/Time,Net,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Electricity [kW](Hourly) ,
 08/09  19:00:00,2.770188885,1.231136966,0.128855019,0,0,0.317499685,0.064281532,0.381781217,0.064281532,0.099187238,0.017819994,0.085418042,0.37992766,0.256472815,
 08/09  20:00:00,2.723322314,1.245349101,0.087444667,0,0,0.275330363,0.056835865,0.332166228,0.056835865,0.169444854,0.030442487,0.076483817,0.392989067,0.233292648,
 08/09  21:00:00,2.650996674,1.224494633,0.068677545,0,0,0.246481973,0.051491367,0.29797334,0.051491367,0.217660869,0.039104984,0.069806371,0.383814225,0.205604844,
 08/09  22:00:00,2.18837682,1.010019386,0.049400915,0,0,0.206754005,0.043374525,0.25012853,0.043374525,0.162556834,0.029204985,0.06142109,0.332142025,0.164035922,
 08/09  23:00:00,1.728918658,0.796668441,0.037949564,0,0,0.158767,0.033581751,0.192348752,0.033581751,0.112963246,0.020294993,0.054137921,0.288625239,0.11776829,
 08/09  24:00:00,1.263751667,0.573203407,0.02848782,0,0,0.116157397,0.024600973,0.140758369,0.024600973,0.057859212,0.010394995,0.048951485,0.238737036,0.065972311,
 08/10  01:00:00,1.028034879,0.464804149,0.027187715,0,0,0.0869144,0.018431513,0.105345913,0.018431513,0.034440006,0.006187497,0.046478249,0.219813924,0.042008561,
 08/10  02:00:00,0.909285836,0.419081891,0.020961329,0,0,0.068284239,0.014461632,0.082745871,0.014461632,0.023419209,0.004207498,0.044397178,0.217265357,0.036516779,
 08/10  03:00:00,0.849259374,0.4000046,0.020751211,0,0,0.054571233,0.011557426,0.06612866,0.011557426,0.023419209,0.004207498,0.042855035,0.214207076,0.038657123,
 08/10  04:00:00,0.825649166,0.400921579,0.026246561,0,0,0.04616916,0.00977797,0.055947131,0.00977797,0.023419209,0.004207498,0.043066713,0.206115375,0.057635654,
 08/10  05:00:00,0.971577678,0.514025315,0.033922302,0,0,0.045154021,0.009682979,0.054837,0.009682979,0.024796809,0.004454998,0.045013082,0.230008193,0.144385232,
 08/10  06:00:00,1.121432901,0.685170606,0.060566113,0,0,0.004306207,0.000939536,0.005245743,0.000939536,0.039950422,0.007177499,0.051385391,0.265751848,0.305129704,
 08/10  07:00:00,1.319985022,0.795253031,0.09193088,0,0,0.002815366,0.000614264,0.00342963,0.000614264,0.070257616,0.012622494,0.060066228,0.282381249,0.340965814,
 08/10  08:00:00,1.296759411,0.741277081,0.094966514,0,0,0.033553232,0.007302649,0.040855882,0.007302649,0.055104034,0.009899999,0.067760335,0.238737036,0.318389795,
 08/10  09:00:00,1.088461597,0.622878786,0.09616492,0,0,0.023738144,0.005151763,0.028889908,0.005151763,0.027552011,0.004949998,0.070799781,0.203184523,0.276972565,
 08/10  10:00:00,0.999394086,0.567081693,0.086818007,0,0,0.016886873,0.003661293,0.020548165,0.003661293,0.022041608,0.003959998,0.06677207,0.207963086,0.235266765,
 08/10  11:00:00,0.973253755,0.531047411,0.098907866,0,0,0.016397902,0.003533027,0.019930929,0.003533027,0.022041608,0.003959998,0.065875187,0.2080268,0.200682887,
 08/10  12:00:00,0.968366249,0.506701235,0.110752587,0,0,0.019964901,0.004282396,0.024247297,0.004282396,0.022041608,0.003959998,0.067611311,0.20452252,0.1737885,
 08/10  13:00:00,1.056564196,0.531401003,0.093101716,0,0,0.048967361,0.010125358,0.059092719,0.010125358,0.022041608,0.003959998,0.06615428,0.211594795,0.158027603,
 08/10  14:00:00,1.262409263,0.590860131,0.090296366,0,0,0.103386354,0.02056903,0.123955384,0.02056903,0.022041608,0.003959998,0.063262016,0.223509346,0.143601779,
 08/10  15:00:00,1.494744133,0.664952275,0.112910674,0,0,0.149801637,0.029972541,0.179774178,0.029972541,0.022041608,0.003959998,0.065425069,0.235933612,0.147287811,
 08/10  16:00:00,1.82252877,0.782121924,0.176318714,0,0,0.185296155,0.037540532,0.222836688,0.037540532,0.023419209,0.004207498,0.074179406,0.279068112,0.167881011,
 08/10  17:00:00,2.204226235,0.932057393,0.279566198,0,0,0.202470627,0.040885453,0.24335608,0.040885453,0.03030721,0.005444998,0.090229667,0.339023156,0.213166282,
 08/10  18:00:00,2.505276251,1.111947388,0.224758849,0,0,0.2484398,0.050353087,0.298792886,0.050353087,0.050971223,0.009157497,0.092425611,0.368076823,0.251993348,
 08/10  19:00:00,2.469308675,1.136069057,0.128855019,0,0,0.237411944,0.049069259,0.286481203,0.049069259,0.099187238,0.017819994,0.085418042,0.37992766,0.256704921,
 08/10  20:00:00,2.502339616,1.175654044,0.087444667,0,0,0.216901663,0.045359118,0.262260781,0.045359118,0.169444854,0.030442487,0.076483817,0.392989067,0.233503038,
 08/10  21:00:00,2.384979631,1.140494587,0.068677545,0,0,0.175946428,0.037842731,0.21378916,0.037842731,0.217660869,0.039104984,0.069806371,0.383814225,0.205788978,
 08/10  22:00:00,1.869894608,0.909487544,0.049400915,0,0,0.122680728,0.026773253,0.149453981,0.026773253,0.162556834,0.029204985,0.06142109,0.332142025,0.164178629,
 08/10  23:00:00,1.433662018,0.703586278,0.037949564,0,0,0.081406859,0.017763686,0.099170546,0.017763686,0.112963246,0.020294993,0.054137921,0.288625239,0.117864333,
 08/10  24:00:00,0.99100302,0.48724793,0.02848782,0,0,0.04495033,0.009807961,0.05475829,0.009807961,0.057859212,0.010394995,0.048951485,0.238737036,0.066016913,
 08/11  01:00:00,0.781761057,0.387215805,0.027187715,0,0,0.022767515,0.00496761,0.027735126,0.00496761,0.034440006,0.006187497,0.046478249,0.219813924,0.042031004,
 08/11  02:00:00,0.687560266,0.349235854,0.020961329,0,0,0.010575719,0.002307468,0.012883186,0.002307468,0.023419209,0.004207498,0.044397178,0.217265357,0.036533426,
 08/11  03:00:00,0.63933517,0.333895141,0.020751211,0,0,0,0,0,0,0.023419209,0.004207498,0.042855035,0.214207076,0.038676324,
 08/11  04:00:00,0.648065914,0.345010558,0.026246561,0,0,0,0,0,0,0.023419209,0.004207498,0.043066713,0.206115375,0.057671764,
 08/11  05:00:00,0.797558727,0.459363343,0.033922302,0,0,0,0,0,0,0.024796809,0.004454998,0.045013082,0.230008193,0.14456026,
 08/11  06:00:00,1.181717061,0.704376896,0.060566113,0,0,0.019811751,0.00429513,0.024106881,0.00429513,0.039950422,0.007177499,0.051385391,0.265751848,0.305474856,
 08/11  07:00:00,1.450659152,0.83664206,0.09193088,0,0,0.036602076,0.007851491,0.044453567,0.007851491,0.070257616,0.012622494,0.060066228,0.282381249,0.341330906,
 08/11  08:00:00,1.316007728,0.747651597,0.094966514,0,0,0.03878578,0.008105551,0.046891331,0.008105551,0.055104034,0.009899999,0.067760335,0.238737036,0.318728862,
 08/11  09:00:00,1.232248448,0.668518195,0.09616492,0,0,0.061629376,0.012606756,0.074236132,0.012606756,0.027552011,0.004949998,0.070799781,0.203184523,0.27726575,
 08/11  10:00:00,1.293672971,0.660261861,0.086818007,0,0,0.094587814,0.018893571,0.113481385,0.018893571,0.022041608,0.003959998,0.06677207,0.207963086,0.235513713,
 08/11  11:00:00,1.33786036,0.646433484,0.098907866,0,0,0.112712393,0.022396877,0.13510927,0.022396877,0.022041608,0.003959998,0.065875187,0.2080268,0.20089062,
 08/11  12:00:00,1.460701103,0.662629019,0.110752587,0,0,0.150809181,0.029188566,0.179997747,0.029188566,0.022041608,0.003959998,0.067611311,0.20452252,0.173965835,
 08/11  13:00:00,1.576658948,0.696229056,0.093101716,0,0,0.187709756,0.036052661,0.223762417,0.036052661,0.022041608,0.003959998,0.06615428,0.211594795,0.158185958,
 08/11  14:00:00,1.759180191,0.748391697,0.090296366,0,0,0.236316527,0.045028702,0.281345229,0.045028702,0.022041608,0.003959998,0.063262016,0.223509346,0.1437435,
 08/11  15:00:00,2.005448766,0.827132646,0.112910674,0,0,0.28738122,0.054427573,0.341808793,0.054427573,0.022041608,0.003959998,0.065425069,0.235933612,0.147433566,
 08/11  16:00:00,2.198575368,0.901451817,0.176318714,0,0,0.28606322,0.055934724,0.341997944,0.055934724,0.023419209,0.004207498,0.074179406,0.279068112,0.168049648,
 08/11  17:00:00,2.647798974,1.072768397,0.279566198,0,0,0.321085471,0.062762802,0.383848273,0.062762802,0.03030721,0.005444998,0.090229667,0.339023156,0.213385094,
 08/11  18:00:00,2.767586328,1.195180488,0.224758849,0,0,0.318282946,0.063483315,0.381766261,0.063483315,0.050971223,0.009157497,0.092425611,0.368076823,0.252253074,
 08/11  19:00:00,2.609890791,1.180655433,0.128855019,0,0,0.274386836,0.056417911,0.330804747,0.056417911,0.099187238,0.017819994,0.085418042,0.37992766,0.256967752,
 08/11  20:00:00,2.558537782,1.193445002,0.087444667,0,0,0.231152789,0.04866077,0.279813559,0.04866077,0.169444854,0.030442487,0.076483817,0.392989067,0.233741217,
 08/11  21:00:00,2.476794317,1.169632592,0.068677545,0,0,0.200057775,0.042660727,0.242718502,0.042660727,0.217660869,0.039104984,0.069806371,0.383814225,0.20599764,
 08/11  22:00:00,2.003638904,0.951810253,0.049400915,0,0,0.157740954,0.033873631,0.191614586,0.033873631,0.162556834,0.029204985,0.06142109,0.332142025,0.164340733,
 08/11  23:00:00,1.535285799,0.735666084,0.037949564,0,0,0.107774101,0.02336685,0.131140951,0.02336685,0.112963246,0.020294993,0.054137921,0.288625239,0.117973733,
 08/11  24:00:00,1.040500153,0.502852604,0.02848782,0,0,0.057718564,0.012593291,0.070311855,0.012593291,0.057859212,0.010394995,0.048951485,0.238737036,0.066068022,
 08/12  01:00:00,0.668840041,0.336373779,0.027187715,0,0,0,0,0,0,0.034440006,0.006187497,0.04483712,0.219813924,0.020565233,
 08/12  02:00:00,0.628532854,0.319375747,0.020961329,0,0,0,0,0,0,0.023419209,0.004207498,0.043303714,0.217265357,0.02064997,
 08/12  03:00:00,0.619759098,0.315139269,0.020751211,0,0,0,0,0,0,0.023419209,0.004207498,0.042034835,0.214207076,0.020740651,
 08/12  04:00:00,0.609136043,0.30717368,0.026246561,0,0,0,0,0,0,0.023419209,0.004207498,0.04197372,0.206115375,0.020927878,
 08/12  05:00:00,0.669062774,0.333329448,0.033922302,0,0,0,0,0,0,0.024796809,0.004454998,0.042551024,0.230008193,0.020988423,
 08/12  06:00:00,0.810796685,0.390891136,0.060566113,0,0,0,0,0,0,0.039950422,0.007177499,0.046459667,0.265751848,0.021021699,
 08/12  07:00:00,0.972056059,0.463278152,0.09193088,0,0,0,0,0,0,0.070257616,0.012622494,0.051585668,0.282381249,0.020901124,
 08/12  08:00:00,0.83993938,0.388114358,0.094966514,0,0,0,0,0,0,0.055104034,0.009899999,0.053117439,0.238737036,0.02072585,
 08/12  09:00:00,0.738824599,0.330978133,0.09616492,0,0,0.008389788,0.0017032,0.010092988,0.0017032,0.027552011,0.004949998,0.054105838,0.203184523,0.020562775,
 08/12  10:00:00,0.902724642,0.384189739,0.086818007,0,0,0.056510221,0.011048698,0.067558919,0.011048698,0.022041608,0.003959998,0.051585668,0.207963086,0.020550459,
 08/12  11:00:00,1.042086429,0.424967251,0.098907866,0,0,0.089907791,0.017208471,0.107116261,0.017208471,0.022041608,0.003959998,0.052741912,0.2080268,0.020550671,
 08/12  12:00:00,1.177763993,0.464188091,0.110752587,0,0,0.123207335,0.023254339,0.146461675,0.023254339,0.022041608,0.003959998,0.056121501,0.20452252,0.020550789,
 08/12  13:00:00,1.313548644,0.514769645,0.093101716,0,0,0.161423442,0.03028256,0.191706002,0.03028256,0.022041608,0.003959998,0.054386318,0.211594795,0.020550925,
 08/12  14:00:00,1.514136695,0.583187516,0.090296366,0,0,0.209822935,0.039361736,0.249184671,0.039361736,0.022041608,0.003959998,0.053410783,0.223509346,0.02055111,
 08/12  15:00:00,1.85311804,0.689037725,0.112910674,0,0,0.286586271,0.05331346,0.339899731,0.05331346,0.022041608,0.003959998,0.056121501,0.235933612,0.020551275,
 08/12  16:00:00,2.228651164,0.807371607,0.176318714,0,0,0.341591171,0.063539704,0.405130875,0.063539704,0.023419209,0.004207498,0.06446457,0.279068112,0.020551344,
 08/12  17:00:00,2.727022005,0.962546772,0.279566198,0,0,0.40247114,0.075486482,0.477957622,0.075486482,0.03030721,0.005444998,0.078731945,0.339023156,0.02055184,
 08/12  18:00:00,2.642680389,0.99136762,0.224758849,0,0,0.358108819,0.069079594,0.427188413,0.069079594,0.050971223,0.009157497,0.074891957,0.368076823,0.020551707,
 08/12  19:00:00,2.41593302,0.950077609,0.128855019,0,0,0.298029549,0.059987395,0.358016944,0.059987395,0.099187238,0.017819994,0.064044217,0.37992766,0.020551556,
 08/12  20:00:00,2.3536394,0.976364104,0.087444667,0,0,0.24346058,0.050543678,0.294004258,0.050543678,0.169444854,0.030442487,0.058402027,0.392989067,0.02055141,
 08/12  21:00:00,2.259247077,0.9689298,0.068677545,0,0,0.199343481,0.042223848,0.241567329,0.042223848,0.217660869,0.039104984,0.055701148,0.383814225,0.020551244,
 08/12  22:00:00,1.833978287,0.796437969,0.049400915,0,0,0.156177334,0.033302559,0.189479893,0.033302559,0.162556834,0.029204985,0.051973214,0.332142025,0.020551018,
 08/12  23:00:00,1.426382295,0.63239401,0.037949564,0,0,0.108184913,0.023270259,0.131455172,0.023270259,0.112963246,0.020294993,0.04797464,0.288625239,0.02055072,
 08/12  24:00:00,1.019488627,0.463919066,0.02848782,0,0,0.065846072,0.014198513,0.080044585,0.014198513,0.057859212,0.010394995,0.045802815,0.238737036,0.020550424,
 08/13  01:00:00,0.806940395,0.379820089,0.027187715,0,0,0.035729836,0.007731457,0.043461294,0.007731457,0.034440006,0.006187497,0.04483712,0.219813924,0.020550249,
 08/13  02:00:00,0.689595058,0.338521866,0.020961329,0,0,0.015821873,0.003424113,0.019245986,0.003424113,0.023419209,0.004207498,0.043303714,0.217265357,0.020550102,
 08/13  03:00:00,0.622797098,0.315962963,0.020751211,0,0,0.000835341,0.000181208,0.001016549,0.000181208,0.023419209,0.004207498,0.042034835,0.214207076,0.020547797,
 08/13  04:00:00,0.60882016,0.306857797,0.026246561,0,0,0,0,0,0,0.023419209,0.004207498,0.04197372,0.206115375,0.020611994,
 08/13  05:00:00,0.668722697,0.332989371,0.033922302,0,0,0,0,0,0,0.024796809,0.004454998,0.042551024,0.230008193,0.020648346,
 08/13  06:00:00,0.810494122,0.390588573,0.060566113,0,0,0,0,0,0,0.039950422,0.007177499,0.046459667,0.265751848,0.020719137,
 08/13  07:00:00,0.989563787,0.468642975,0.09193088,0,0,0.004593609,0.000985229,0.005578838,0.000985229,0.070257616,0.012622494,0.051585668,0.282381249,0.020687109,
 08/13  08:00:00,0.876558153,0.399538668,0.094966514,0,0,0.009573843,0.002015592,0.011589436,0.002015592,0.055104034,0.009899999,0.053117439,0.238737036,0.020560725,
 08/13  09:00:00,0.767496549,0.340002139,0.09616492,0,0,0.015852181,0.003277586,0.019129767,0.003277586,0.027552011,0.004949998,0.054105838,0.203184523,0.020550002,
 08/13  10:00:00,0.81073809,0.355051766,0.086818007,0,0,0.031945829,0.006475433,0.038421262,0.006475433,0.022041608,0.003959998,0.051585668,0.207963086,0.020550144,
 08/13  11:00:00,0.879964303,0.373560051,0.098907866,0,0,0.04640229,0.009307163,0.055709452,0.009307163,0.022041608,0.003959998,0.052741912,0.2080268,0.02055028,
 08/13  12:00:00,0.980642007,0.401596355,0.110752587,0,0,0.069963342,0.013906918,0.08387026,0.013906918,0.022041608,0.003959998,0.056121501,0.20452252,0.020550468,
 08/13  13:00:00,1.071223039,0.437804908,0.093101716,0,0,0.095891116,0.018850488,0.114741604,0.018850488,0.022041608,0.003959998,0.054386318,0.211594795,0.020550586,
 08/13  14:00:00,1.20822099,0.486036377,0.090296366,0,0,0.127135188,0.024898712,0.1520339,0.024898712,0.022041608,0.003959998,0.053410783,0.223509346,0.020550742,
 08/13  15:00:00,1.437768925,0.557028057,0.112910674,0,0,0.173897624,0.033992742,0.207890367,0.033992742,0.022041608,0.003959998,0.056121501,0.235933612,0.020550972,
 08/13  16:00:00,1.738151973,0.65142671,0.176318714,0,0,0.208311359,0.040874814,0.249186173,0.040874814,0.023419209,0.004207498,0.06446457,0.279068112,0.020551148,
 08/13  17:00:00,2.045395328,0.74604815,0.279566198,0,0,0.218104586,0.043354833,0.261459419,0.043354833,0.03030721,0.005444998,0.078731945,0.339023156,0.020551422,
 08/13  18:00:00,2.132525112,0.829461986,0.224758849,0,0,0.220643165,0.044640149,0.265283314,0.044640149,0.050971223,0.009157497,0.074891957,0.368076823,0.020551172,
 08/13  19:00:00,2.033177749,0.828947557,0.128855019,0,0,0.196265596,0.040621624,0.23688722,0.040621624,0.099187238,0.017819994,0.064044217,0.37992766,0.020551229,
 08/13  20:00:00,2.0729392,0.887747081,0.087444667,0,0,0.169693578,0.035693954,0.205387531,0.035693954,0.169444854,0.030442487,0.058402027,0.392989067,0.020551114,
 08/13  21:00:00,2.066540446,0.908231584,0.068677545,0,0,0.149257938,0.031611405,0.180869343,0.031611405,0.217660869,0.039104984,0.055701148,0.383814225,0.020551015,
 08/13  22:00:00,1.657728456,0.740903576,0.049400915,0,0,0.110290307,0.023655431,0.133945738,0.023655431,0.162556834,0.029204985,0.051973214,0.332142025,0.020550779,
 08/13  23:00:00,1.263060579,0.580956024,0.037949564,0,0,0.065755489,0.014261965,0.080017454,0.014261965,0.112963246,0.020294993,0.04797464,0.288625239,0.020550452,
 08/13  24:00:00,0.869554323,0.416715739,0.02848782,0,0,0.026967984,0.005873579,0.032841564,0.005873579,0.057859212,0.010394995,0.045802815,0.238737036,0.020550119,
 08/14  01:00:00,0.670081292,0.336753119,0.027187715,0,0,0.000324606,7.09E-05,0.000395505,7.09E-05,0.034440006,0.006187497,0.04483712,0.219813924,0.020549068,
 08/14  02:00:00,0.628506495,0.319349388,0.020961329,0,0,0,0,0,0,0.023419209,0.004207498,0.043303714,0.217265357,0.020623611,
 08/14  03:00:00,0.619738956,0.315119127,0.020751211,0,0,0,0,0,0,0.023419209,0.004207498,0.042034835,0.214207076,0.020720509,
 08/14  04:00:00,0.609103759,0.307141396,0.026246561,0,0,0,0,0,0,0.023419209,0.004207498,0.04197372,0.206115375,0.020895594,
 08/14  05:00:00,0.668991092,0.333257766,0.033922302,0,0,0,0,0,0,0.024796809,0.004454998,0.042551024,0.230008193,0.020916741,
 08/14  06:00:00,0.810807001,0.390901452,0.060566113,0,0,0,0,0,0,0.039950422,0.007177499,0.046459667,0.265751848,0.021032016,
 08/14  07:00:00,0.972132943,0.463355036,0.09193088,0,0,0,0,0,0,0.070257616,0.012622494,0.051585668,0.282381249,0.020978008,
 08/14  08:00:00,0.840040352,0.38821533,0.094966514,0,0,0,0,0,0,0.055104034,0.009899999,0.053117439,0.238737036,0.020826822,
 08/14  09:00:00,0.706976206,0.321018916,0.09616492,0,0,0,0,0,0,0.027552011,0.004949998,0.054105838,0.203184523,0.020696546,
 08/14  10:00:00,0.79976406,0.351668746,0.086818007,0,0,0.029380486,0.005655325,0.035035811,0.005655325,0.022041608,0.003959998,0.051585668,0.207963086,0.020552574,
 08/14  11:00:00,0.995107654,0.410224776,0.098907866,0,0,0.077917108,0.014456826,0.092373934,0.014456826,0.022041608,0.003959998,0.052741912,0.2080268,0.020550524,
 08/14  12:00:00,1.244716063,0.485908921,0.110752587,0,0,0.143138483,0.025043987,0.168182471,0.025043987,0.022041608,0.003959998,0.056121501,0.20452252,0.020550823,
 08/14  13:00:00,1.166639225,0.468006084,0.093101716,0,0,0.121278794,0.023663706,0.1449425,0.023663706,0.022041608,0.003959998,0.054386318,0.211594795,0.020550866,
 08/14  14:00:00,1.291087951,0.512301833,0.090296366,0,0,0.149328784,0.02897015,0.178298933,0.02897015,0.022041608,0.003959998,0.053410783,0.223509346,0.020551164,
 08/14  15:00:00,1.419722387,0.551440485,0.112910674,0,0,0.169592723,0.032709688,0.20230241,0.032709688,0.022041608,0.003959998,0.056121501,0.235933612,0.020551356,
 08/14  16:00:00,1.744603788,0.653631563,0.176318714,0,0,0.210676656,0.040713603,0.25139026,0.040713603,0.023419209,0.004207498,0.06446457,0.279068112,0.020551914,
 08/14  17:00:00,2.101134961,0.763880216,0.279566198,0,0,0.233693244,0.04559825,0.279291494,0.04559825,0.03030721,0.005444998,0.078731945,0.339023156,0.020551413,
 08/14  18:00:00,2.160915471,0.838722828,0.224758849,0,0,0.22929629,0.045247905,0.274544194,0.045247905,0.050971223,0.009157497,0.074891957,0.368076823,0.020551134,
 08/14  19:00:00,2.043731695,0.83251876,0.128855019,0,0,0.199996463,0.04046196,0.240458424,0.04046196,0.099187238,0.017819994,0.064044217,0.37992766,0.020551227,
 08/14  20:00:00,2.090230423,0.893407947,0.087444667,0,0,0.17504576,0.036002618,0.211048378,0.036002618,0.169444854,0.030442487,0.058402027,0.392989067,0.020551134,
 08/14  21:00:00,2.08270529,0.913465726,0.068677545,0,0,0.154029599,0.032073865,0.186103464,0.032073865,0.217660869,0.039104984,0.055701148,0.383814225,0.020551037,
 08/14  22:00:00,1.710838982,0.757795,0.049400915,0,0,0.124745375,0.026091753,0.150837128,0.026091753,0.162556834,0.029204985,0.051973214,0.332142025,0.020550814,
 08/14  23:00:00,1.344303942,0.606652771,0.037949564,0,0,0.087298385,0.018415573,0.105713958,0.018415573,0.112963246,0.020294993,0.04797464,0.288625239,0.020550695,
 08/14  24:00:00,0.970821943,0.448659281,0.02848782,0,0,0.053473292,0.0113114,0.064784692,0.0113114,0.057859212,0.010394995,0.045802815,0.238737036,0.020550533,
 08/15  01:00:00,0.794767057,0.376028206,0.027187715,0,0,0.032735155,0.006934093,0.039669248,0.006934093,0.034440006,0.006187497,0.04483712,0.219813924,0.020550412,
 08/15  02:00:00,0.703495841,0.342920824,0.020961329,0,0,0.019516166,0.004128526,0.023644692,0.004128526,0.023419209,0.004207498,0.043303714,0.217265357,0.020550355,
 08/15  03:00:00,0.662115753,0.328350392,0.020751211,0,0,0.011058854,0.002342608,0.013401462,0.002342608,0.023419209,0.004207498,0.042034835,0.214207076,0.020550312,
 08/15  04:00:00,0.608779412,0.306817049,0.026246561,0,0,0,0,0,0,0.023419209,0.004207498,0.04197372,0.206115375,0.020571247,
 08/15  05:00:00,0.668749807,0.333016481,0.033922302,0,0,0,0,0,0,0.024796809,0.004454998,0.042551024,0.230008193,0.020675456,
 08/15  06:00:00,0.810795597,0.390890048,0.060566113,0,0,0,0,0,0,0.039950422,0.007177499,0.046459667,0.265751848,0.021020612,
 08/15  07:00:00,0.972178587,0.46340068,0.09193088,0,0,0,0,0,0,0.070257616,0.012622494,0.051585668,0.282381249,0.021023652,
 08/15  08:00:00,0.840076526,0.388251504,0.094966514,0,0,0,0,0,0,0.055104034,0.009899999,0.053117439,0.238737036,0.020862996,
 08/15  09:00:00,0.707067119,0.321109829,0.09616492,0,0,0,0,0,0,0.027552011,0.004949998,0.054105838,0.203184523,0.020787459,
 08/15  10:00:00,0.689177252,0.316808885,0.086818007,0,0,0,0,0,0,0.022041608,0.003959998,0.051585668,0.207963086,0.020728524,
 08/15  11:00:00,0.703647636,0.317969452,0.098907866,0,0,0,0,0,0,0.022041608,0.003959998,0.052741912,0.2080268,0.020669133,
 08/15  12:00:00,0.725939325,0.321143971,0.110752587,0,0,0.002828595,0.000579983,0.003408579,0.000579983,0.022041608,0.003959998,0.056121501,0.20452252,0.020559764,
 08/15  13:00:00,0.78817061,0.34832246,0.093101716,0,0,0.021015319,0.004244359,0.025259678,0.004244359,0.022041608,0.003959998,0.054386318,0.211594795,0.020550064,
 08/15  14:00:00,0.868093929,0.378486437,0.090296366,0,0,0.037064166,0.007420353,0.044484519,0.007420353,0.022041608,0.003959998,0.053410783,0.223509346,0.020550182,
 08/15  15:00:00,1.005021012,0.420245917,0.112910674,0,0,0.059518389,0.011590308,0.071108697,0.011590308,0.022041608,0.003959998,0.056121501,0.235933612,0.020550502,
 08/15  16:00:00,1.2177718,0.486897939,0.176318714,0,0,0.070577288,0.014080394,0.084657682,0.014080394,0.023419209,0.004207498,0.06446457,0.279068112,0.020550868,
 08/15  17:00:00,1.297161752,0.509643221,0.279566198,0,0,0.020721317,0.00433413,0.025055447,0.00433413,0.03030721,0.005444998,0.078731945,0.339023156,0.020550464,
 08/15  18:00:00,1.596101105,0.660007945,0.224758849,0,0,0.079252778,0.016577085,0.095829863,0.016577085,0.050971223,0.009157497,0.074891957,0.368076823,0.020550582,
 08/15  19:00:00,1.588039658,0.688496134,0.128855019,0,0,0.079599951,0.016836498,0.096436449,0.016836498,0.099187238,0.017819994,0.064044217,0.37992766,0.020550577,
 08/15  20:00:00,1.660732742,0.757771315,0.087444667,0,0,0.061998785,0.013413585,0.07541237,0.013413585,0.169444854,0.030442487,0.058402027,0.392989067,0.020550509,
 08/15  21:00:00,1.681165222,0.786763523,0.068677545,0,0,0.048762805,0.010639106,0.059401911,0.010639106,0.217660869,0.039104984,0.055701148,0.383814225,0.020550386,
 08/15  22:00:00,1.325909488,0.636422835,0.049400915,0,0,0.024188219,0.005277414,0.029465633,0.005277414,0.162556834,0.029204985,0.051973214,0.332142025,0.020550144,
 08/15  23:00:00,1.008797677,0.500989995,0.037949564,0,0,0,0,0,0,0.112963246,0.020294993,0.04797464,0.288625239,0.020601877,
 08/15  24:00:00,0.765358091,0.384076213,0.02848782,0,0,0,0,0,0,0.057859212,0.010394995,0.045802815,0.238737036,0.020752156,
 08/16  01:00:00,0.669184647,0.336718385,0.027187715,0,0,0,0,0,0,0.034440006,0.006187497,0.04483712,0.219813924,0.020909839,
 08/16  02:00:00,0.629034829,0.319877722,0.020961329,0,0,0,0,0,0,0.023419209,0.004207498,0.043303714,0.217265357,0.021151944,
 08/16  03:00:00,0.620349941,0.315730112,0.020751211,0,0,0,0,0,0,0.023419209,0.004207498,0.042034835,0.214207076,0.021331494,
 08/16  04:00:00,0.609571358,0.307608995,0.026246561,0,0,0,0,0,0,0.023419209,0.004207498,0.04197372,0.206115375,0.021363192,
 08/16  05:00:00,0.669532679,0.333799353,0.033922302,0,0,0,0,0,0,0.024796809,0.004454998,0.042551024,0.230008193,0.021458328,
 08/16  06:00:00,0.811251544,0.391345995,0.060566113,0,0,0,0,0,0,0.039950422,0.007177499,0.046459667,0.265751848,0.021476559,
 08/16  07:00:00,0.972530679,0.463752772,0.09193088,0,0,0,0,0,0,0.070257616,0.012622494,0.051585668,0.282381249,0.021375744,
 08/16  08:00:00,0.840501514,0.388676492,0.094966514,0,0,0,0,0,0,0.055104034,0.009899999,0.053117439,0.238737036,0.021287985,
 08/16  09:00:00,0.707471479,0.321514189,0.09616492,0,0,0,0,0,0,0.027552011,0.004949998,0.054105838,0.203184523,0.021191819,
 08/16  10:00:00,0.689556087,0.31718772,0.086818007,0,0,0,0,0,0,0.022041608,0.003959998,0.051585668,0.207963086,0.021107359,
 08/16  11:00:00,0.704007237,0.318329053,0.098907866,0,0,0,0,0,0,0.022041608,0.003959998,0.052741912,0.2080268,0.021028735,
 08/16  12:00:00,0.715448184,0.31804997,0.110752587,0,0,0,0,0,0,0.022041608,0.003959998,0.056121501,0.20452252,0.020874343,
 08/16  13:00:00,0.708224656,0.323140221,0.093101716,0,0,0,0,0,0,0.022041608,0.003959998,0.054386318,0.211594795,0.020627502,
 08/16  14:00:00,0.859983557,0.376010926,0.090296366,0,0,0.035272168,0.006736731,0.0420089,0.006736731,0.022041608,0.003959998,0.053410783,0.223509346,0.020550291,
