Date/Time,Net,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Electricity [kW](Hourly) ,
 08/17  11:00:00,3.883424741,1.479323663,0.023062743,0,0,0.67394272,0.142902703,0.816845423,0.142902703,0.092528168,0.020915074,0.156700126,0.334301418,0.035263454,
 08/17  12:00:00,5.039868744,1.848237294,0.022674243,0,0,0.974919378,0.201965868,1.176885247,0.201965868,0.092528168,0.020915074,0.171107604,0.32867,0.0353612,
 08/17  13:00:00,5.780217498,2.081095529,0.023458306,0,0,1.1743775,0.239179486,1.413556987,0.239179486,0.092528168,0.020915074,0.155891737,0.340035225,0.035398338,
 08/17  14:00:00,6.479962205,2.307557225,0.024779204,0,0,1.351874547,0.273202391,1.625076938,0.273202391,0.092528168,0.020915074,0.151644223,0.359182044,0.035440778,
 08/17  15:00:00,7.729563096,2.716835973,0.026156611,0,0,1.661650941,0.333189935,1.994840876,0.333189935,0.092528168,0.020915074,0.171107604,0.379147979,0.035526272,
 08/17  16:00:00,8.512301712,3.011139094,0.030938687,0,0,1.796783753,0.360308235,2.157091987,0.360308235,0.098311179,0.022222266,0.226732668,0.448465608,0.035545386,
 08/17  17:00:00,9.21359178,3.311701367,0.03758556,0,0,1.856094422,0.377412531,2.233506953,0.377412531,0.127226244,0.028758228,0.319079903,0.544814041,0.035545998,
 08/17  18:00:00,8.837607624,3.250801314,0.040806574,0,0,1.684971664,0.349243216,2.034214881,0.349243216,0.213971351,0.048366106,0.274485691,0.591503611,0.035489674,
 08/17  19:00:00,8.08561497,3.057821943,0.042120409,0,0,1.390735294,0.297625521,1.688360815,0.297625521,0.416376781,0.094117823,0.190282822,0.610548041,0.035365662,
 08/17  20:00:00,7.842699095,3.106594449,0.043568452,0,0,1.142803661,0.250522828,1.393326489,0.250522828,0.711310331,0.160784633,0.151727554,0.63153787,0.035137573,
 08/17  21:00:00,7.448332281,3.062231403,0.04255129,0,0,0.926712367,0.206140397,1.132852764,0.206140397,0.913715761,0.206536349,0.134657758,0.616793795,0.034904975,
 08/17  22:00:00,5.696750737,2.370490968,0.036822688,0,0,0.673925361,0.151330279,0.82525564,0.151330279,0.682395217,0.154248686,0.117195634,0.533755985,0.034869807,
 08/17  23:00:00,4.037438472,1.724709614,0.031998231,0,0,0.422052524,0.095810132,0.517862657,0.095810132,0.474206886,0.107189746,0.103974531,0.463824019,0.034881775,
 08/17  24:00:00,2.479337369,1.098843886,0.026467411,0,0,0.214877603,0.048992735,0.263870338,0.048992735,0.242886468,0.054902082,0.095850998,0.383653113,0.034910887,
 08/18  01:00:00,1.686944506,0.793908733,0.024369514,0,0,0.090973759,0.020741032,0.11171479,0.020741032,0.144575325,0.032679793,0.09399707,0.353243458,0.034928296,
 08/18  02:00:00,1.195342571,0.614486313,0.024086969,0,0,0,0,0,0,0.098311179,0.022222266,0.087087962,0.349147882,0.034947024,
 08/18  03:00:00,1.18032114,0.607154604,0.023747915,0,0,0,0,0,0,0.098311179,0.022222266,0.084651986,0.34423319,0.034965983,
 08/18  04:00:00,1.161142137,0.598028167,0.022850834,0,0,0,0,0,0,0.098311179,0.022222266,0.088499955,0.331229736,0.034995031,
 08/18  05:00:00,1.264918517,0.648607061,0.025499694,0,0,0,0,0,0,0.104094189,0.023529459,0.09356235,0.369625764,0.035025299,
 08/18  06:00:00,1.586463821,0.807403252,0.029462389,0,0,0,0,0,0,0.167707292,0.037908574,0.116916092,0.427066222,0.035035072,
 08/18  07:00:00,2.050497592,1.057240384,0.031305996,0,0,0,0,0,0,0.29493355,0.06666681,0.146560995,0.453789857,0.035019172,
 08/18  08:00:00,1.725713317,0.878528919,0.026467411,0,0,0,0,0,0,0.231320421,0.052287692,0.153455761,0.383653113,0.035041932,
 08/18  09:00:00,2.071040621,0.91636272,0.022525907,0,0,0.1910948,0.041299777,0.232394577,0.041299777,0.115660223,0.026143843,0.157739174,0.326519823,0.03513508,
 08/18  10:00:00,3.241441434,1.273640781,0.023055679,0,0,0.513791905,0.107652633,0.621444538,0.107652633,0.092528168,0.020915074,0.146560995,0.334199028,0.035222978,
 08/18  11:00:00,4.479605301,1.668771431,0.023062743,0,0,0.835401017,0.170841436,1.006242452,0.170841436,0.092528168,0.020915074,0.156700126,0.334301418,0.035314193,
 08/18  12:00:00,5.767553397,2.079738712,0.022674243,0,0,1.173086664,0.235248756,1.40833542,0.235248756,0.092528168,0.020915074,0.171107604,0.32867,0.035412445,
 08/18  13:00:00,6.717008014,2.37776357,0.023458306,0,0,1.42397028,0.286158458,1.710128738,0.286158458,0.092528168,0.020915074,0.155891737,0.340035225,0.035494627,
 08/18  14:00:00,8.031876713,2.796013629,0.024779204,0,0,1.753384093,0.360015395,2.113399488,0.360015395,0.092528168,0.020915074,0.151644223,0.359182044,0.035574633,
 08/18  15:00:00,7.955279473,2.785979601,0.026156611,0,0,1.712351897,0.351580214,2.063932111,0.351580214,0.092528168,0.020915074,0.171107604,0.379147979,0.035578664,
 08/18  16:00:00,9.359729429,3.278082405,0.030938687,0,0,2.017007613,0.40698713,2.423994743,0.40698713,0.098311179,0.022222266,0.226732668,0.448465608,0.035585941,
 08/18  17:00:00,10.15229403,3.608565419,0.03758556,0,0,2.10473633,0.425597325,2.530333654,0.425597325,0.127226244,0.028758228,0.319079903,0.544814041,0.035583349,
 08/18  18:00:00,9.486188906,3.455637063,0.040806574,0,0,1.855649461,0.383373196,2.239022657,0.383373196,0.213971351,0.048366106,0.274485691,0.591503611,0.035517647,
 08/18  19:00:00,8.682127097,3.246882067,0.042120409,0,0,1.550467857,0.32695448,1.877422337,0.32695448,0.416376781,0.094117823,0.190282822,0.610548041,0.035364264,
 08/18  20:00:00,8.457785762,3.301483578,0.043568452,0,0,1.307133656,0.281035344,1.588169,0.281035344,0.711310331,0.160784633,0.151727554,0.63153787,0.03518419,
 08/18  21:00:00,7.813721892,3.177256211,0.04255129,0,0,1.021269926,0.226556959,1.247826884,0.226556959,0.913715761,0.206536349,0.134657758,0.616793795,0.034955664,
 08/18  22:00:00,6.188004346,2.5253068,0.036822688,0,0,0.801860365,0.178186202,0.980046567,0.178186202,0.682395217,0.154248686,0.117195634,0.533755985,0.034894712,
 08/18  23:00:00,4.521600762,1.876943142,0.031998231,0,0,0.54676463,0.123311649,0.670076279,0.123311649,0.474206886,0.107189746,0.103974531,0.463824019,0.03490168,
 08/18  24:00:00,2.798868611,1.199118183,0.026467411,0,0,0.296417992,0.067718124,0.364136116,0.067718124,0.242886468,0.054902082,0.095850998,0.383653113,0.034919405,
 08/19  01:00:00,2.340711695,1.034359705,0.024369514,0,0,0.234896186,0.05371547,0.288611656,0.05371547,0.144575325,0.032679793,0.120545118,0.353243458,0.071934355,
 08/19  02:00:00,1.537181798,0.747000772,0.024086969,0,0,0.071248232,0.016382718,0.087630951,0.016382718,0.098311179,0.022222266,0.104768111,0.349147882,0.062150383,
 08/19  03:00:00,1.229186384,0.646630957,0.023747915,0,0,0,0,0,0,0.098311179,0.022222266,0.094040877,0.34423319,0.065053445,
 08/19  04:00:00,1.257446744,0.676601582,0.022850834,0,0,0,0,0,0,0.098311179,0.022222266,0.106231147,0.331229736,0.095837255,
 08/19  05:00:00,1.51878656,0.874305364,0.025499694,0,0,0,0,0,0,0.104094189,0.023529459,0.12173209,0.369625764,0.232553862,
 08/19  06:00:00,2.182775674,1.331835086,0.029462389,0,0,0,0,0,0,0.167707292,0.037908574,0.188796111,0.427066222,0.487586886,
 08/19  07:00:00,2.85241905,1.717971073,0.031305996,0,0,0,0,0,0,0.29493355,0.06666681,0.287751764,0.453789857,0.554559092,
 08/19  08:00:00,2.803866641,1.641759796,0.026467411,0,0,0.035974402,0.008137499,0.0441119,0.008137499,0.231320421,0.052287692,0.372016908,0.383653113,0.535599762,
 08/19  09:00:00,3.188616859,1.681864379,0.022525907,0,0,0.208880144,0.046683669,0.255563813,0.046683669,0.115660223,0.026143843,0.458091389,0.326519823,0.477115288,
 08/19  10:00:00,3.721948017,1.804442669,0.023055679,0,0,0.361979787,0.079999859,0.441979646,0.079999859,0.092528168,0.020915074,0.482848248,0.334199028,0.409202505,
 08/19  11:00:00,5.042254951,2.187461581,0.023062743,0,0,0.715085259,0.150815338,0.865900596,0.150815338,0.092528168,0.020915074,0.501369436,0.334301418,0.349676888,
 08/19  12:00:00,5.713430766,2.35937502,0.022674243,0,0,0.912576184,0.193186907,1.105763091,0.193186907,0.092528168,0.020915074,0.484555172,0.32867,0.304173514,
 08/19  13:00:00,6.615426483,2.615089067,0.023458306,0,0,1.173330054,0.244459652,1.417789706,0.244459652,0.092528168,0.020915074,0.443361579,0.340035225,0.277689316,
 08/19  14:00:00,7.428632374,2.847840636,0.024779204,0,0,1.401493963,0.290486695,1.691980658,0.290486695,0.092528168,0.020915074,0.408939237,0.359182044,0.251525454,
 08/19  15:00:00,8.58140884,3.223842059,0.026156611,0,0,1.690333829,0.347761886,2.038095716,0.347761886,0.092528168,0.020915074,0.414865632,0.379147979,0.25551949,
 08/19  16:00:00,9.269023027,3.507186749,0.030938687,0,0,1.78550244,0.375786438,2.161288878,0.375786438,0.098311179,0.022222266,0.463534344,0.448465608,0.290594474,
 08/19  17:00:00,9.906085064,3.83561082,0.03758556,0,0,1.806894571,0.387901784,2.194796355,0.387901784,0.127226244,0.028758228,0.554595677,0.544814041,0.362650275,
 08/19  18:00:00,9.737342126,3.892056733,0.040806574,0,0,1.677550946,0.361620374,2.039171319,0.361620374,0.213971351,0.048366106,0.510674738,0.591503611,0.435599607,
 08/19  19:00:00,8.618610175,3.596403906,0.042120409,0,0,1.280185879,0.289318741,1.569504619,0.289318741,0.416376781,0.094117823,0.430715235,0.610548041,0.452371407,
 08/19  20:00:00,8.24179247,3.57724574,0.043568452,0,0,1.013677537,0.232641999,1.246319537,0.232641999,0.711310331,0.160784633,0.392064372,0.63153787,0.412458998,
 08/19  21:00:00,7.629057143,3.429513189,0.04255129,0,0,0.75902257,0.175589368,0.934611939,0.175589368,0.913715761,0.206536349,0.375133514,0.616793795,0.359951831,
 08/19  22:00:00,5.605688356,2.582835384,0.036822688,0,0,0.485820152,0.112458413,0.598278565,0.112458413,0.682395217,0.154248686,0.306614853,0.533755985,0.284772079,
 08/19  23:00:00,3.60103041,1.741057309,0.031998231,0,0,0.212833739,0.049289543,0.262123282,0.049289543,0.474206886,0.107189746,0.209218112,0.463824019,0.201725264,
 08/19  24:00:00,1.805420133,0.956665916,0.026467411,0,0,0,0,0,0,0.242886468,0.054902082,0.140845143,0.383653113,0.11160911,
 08/20  01:00:00,1.421340715,0.745927507,0.024369514,0,0,0,0,0,0,0.144575325,0.032679793,0.120545118,0.353243458,0.072113812,
 08/20  02:00:00,1.257977999,0.659441592,0.024086969,0,0,0,0,0,0,0.098311179,0.022222266,0.104768111,0.349147882,0.062222153,
 08/20  03:00:00,1.229284013,0.646728586,0.023747915,0,0,0,0,0,0,0.098311179,0.022222266,0.094040877,0.34423319,0.065151074,
 08/20  04:00:00,1.257645704,0.676800542,0.022850834,0,0,0,0,0,0,0.098311179,0.022222266,0.106231147,0.331229736,0.096036215,
 08/20  05:00:00,1.519304131,0.874822935,0.025499694,0,0,0,0,0,0,0.104094189,0.023529459,0.12173209,0.369625764,0.233071434,
 08/20  06:00:00,2.183886007,1.332945419,0.029462389,0,0,0,0,0,0,0.167707292,0.037908574,0.188796111,0.427066222,0.48869722,
 08/20  07:00:00,2.853751113,1.719303136,0.031305996,0,0,0,0,0,0,0.29493355,0.06666681,0.287751764,0.453789857,0.555891155,
 08/20  08:00:00,2.664736603,1.598991058,0.026467411,0,0,0,0,0,0,0.231320421,0.052287692,0.372016908,0.383653113,0.536942924,
 08/20  09:00:00,2.376462331,1.427521146,0.022525907,0,0,0,0,0,0,0.115660223,0.026143843,0.458091389,0.326519823,0.478335868,
 08/20  10:00:00,2.317052156,1.363505959,0.023055679,0,0,0,0,0,0,0.092528168,0.020915074,0.482848248,0.334199028,0.41024544,
 08/20  11:00:00,2.294549202,1.322372363,0.023062743,0,0,0,0,0,0,0.092528168,0.020915074,0.501369436,0.334301418,0.350488266,
 08/20  12:00:00,3.12877466,1.545432533,0.022674243,0,0,0.239494837,0.051669932,0.291164769,0.051669932,0.092528168,0.020915074,0.484555172,0.32867,0.304829349,
 08/20  13:00:00,4.260939904,1.872882584,0.023458306,0,0,0.557296136,0.117722232,0.675018368,0.117722232,0.092528168,0.020915074,0.443361579,0.340035225,0.27825417,
 08/20  14:00:00,5.508785782,2.242584961,0.024779204,0,0,0.898794536,0.187422674,1.08621721,0.187422674,0.092528168,0.020915074,0.408939237,0.359182044,0.252033227,
 08/20  15:00:00,7.043361014,2.7389991,0.026156611,0,0,1.287302053,0.265381448,1.552683501,0.265381448,0.092528168,0.020915074,0.414865632,0.379147979,0.256088746,
 08/20  16:00:00,8.515890468,3.271604617,0.030938687,0,0,1.594312021,0.330729908,1.92504193,0.330729908,0.098311179,0.022222266,0.463534344,0.448465608,0.29125929,
 08/20  17:00:00,9.53944033,3.722694044,0.03758556,0,0,1.719328324,0.361703296,2.08103162,0.361703296,0.127226244,0.028758228,0.554595677,0.544814041,0.363498234,
 08/20  18:00:00,9.34028231,3.768058298,0.040806574,0,0,1.575617845,0.338555314,1.914173159,0.338555314,0.213971351,0.048366106,0.510674738,0.591503611,0.436599331,
 08/20  19:00:00,8.69841792,3.623477419,0.042120409,0,0,1.305549874,0.289987488,1.595537362,0.289987488,0.416376781,0.094117823,0.430715235,0.610548041,0.453412178,
 08/20  20:00:00,8.253111117,3.58153896,0.043568452,0,0,1.016624559,0.233019127,1.249643686,0.233019127,0.711310331,0.160784633,0.392064372,0.63153787,0.413428069,
 08/20  21:00:00,7.625283091,3.42846693,0.04255129,0,0,0.756010104,0.176688415,0.932698518,0.176688415,0.913715761,0.206536349,0.375133514,0.616793795,0.360818993,
 08/20  22:00:00,5.573562911,2.572929676,0.036822688,0,0,0.476359109,0.111359196,0.587718305,0.111359196,0.682395217,0.154248686,0.306614853,0.533755985,0.285426631,
 08/20  23:00:00,3.5177296,1.71511719,0.031998231,0,0,0.191082465,0.044670162,0.235752627,0.044670162,0.474206886,0.107189746,0.209218112,0.463824019,0.202155799,
 08/20  24:00:00,1.805642065,0.956887848,0.026467411,0,0,0,0,0,0,0.242886468,0.054902082,0.140845143,0.383653113,0.111831042,
 08/21  01:00:00,1.408907853,0.738099506,0.024369514,0,0,0,0,0,0,0.144575325,0.032679793,0.115940257,0.353243458,0.068890673,
 08/21  02:00:00,1.249456319,0.653966356,0.024086969,0,0,0,0,0,0,0.098311179,0.022222266,0.101721667,0.349147882,0.059793362,
 08/21  03:00:00,1.223475926,0.642513471,0.023747915,0,0,0,0,0,0,0.098311179,0.022222266,0.092447905,0.34423319,0.06252893,
 08/21  04:00:00,1.246010149,0.668281335,0.022850834,0,0,0,0,0,0,0.098311179,0.022222266,0.103114799,0.331229736,0.090633356,
 08/21  05:00:00,1.493595287,0.853893566,0.025499694,0,0,0,0,0,0,0.104094189,0.023529459,0.116952615,0.369625764,0.216921539,
 08/21  06:00:00,2.121888442,1.283344285,0.029462389,0,0,0,0,0,0,0.167707292,0.037908574,0.17639968,0.427066222,0.451492516,
 08/21  07:00:00,2.760081238,1.650321516,0.031305996,0,0,0,0,0,0,0.29493355,0.06666681,0.263063509,0.453789857,0.51159779,
 08/21  08:00:00,2.543601138,1.515699111,0.026467411,0,0,0,0,0,0,0.231320421,0.052287692,0.33417339,0.383653113,0.491494495,
 08/21  09:00:00,2.230350357,1.333945407,0.022525907,0,0,0,0,0,0,0.115660223,0.026143843,0.405555154,0.326519823,0.437296364,
 08/21  10:00:00,2.163503249,1.269359319,0.023055679,0,0,0,0,0,0,0.092528168,0.020915074,0.423445981,0.334199028,0.375501067,
 08/21  11:00:00,2.418294278,1.319137306,0.023062743,0,0,0.07152021,0.015058866,0.086579076,0.015058866,0.092528168,0.020915074,0.440132551,0.334301418,0.321911019,
 08/21  12:00:00,3.622505746,1.664499453,0.022674243,0,0,0.407471944,0.083166224,0.490638168,0.083166224,0.092528168,0.020915074,0.428776248,0.32867,0.280201795,
 08/21  13:00:00,5.18286291,2.132559108,0.023458306,0,0,0.839710726,0.167145567,1.006856294,0.167145567,0.092528168,0.020915074,0.392508875,0.340035225,0.256945473,
 08/21  14:00:00,6.774252614,2.615477298,0.024779204,0,0,1.274155096,0.249922632,1.524077729,0.249922632,0.092528168,0.020915074,0.363292737,0.359182044,0.232711547,
 08/21  15:00:00,8.62469887,3.214197678,0.026156611,0,0,1.751322452,0.339159431,2.090481882,0.339159431,0.092528168,0.020915074,0.371630164,0.379147979,0.236724411,
 08/21  16:00:00,10.35089058,3.825715763,0.030938687,0,0,2.132246231,0.41303817,2.545284401,0.41303817,0.098311179,0.022222266,0.421630105,0.448465608,0.267032204,
 08/21  17:00:00,11.49312915,4.310486494,0.03758556,0,0,2.288570304,0.451255405,2.739825709,0.451255405,0.127226244,0.028758228,0.513351759,0.544814041,0.333740514,
 08/21  18:00:00,10.92498662,4.231595132,0.040806574,0,0,2.043730117,0.413545859,2.457275975,0.413545859,0.213971351,0.048366106,0.470646037,0.591503611,0.397062051,
 08/21  19:00:00,9.874621999,3.95148454,0.042120409,0,0,1.655349299,0.352837595,2.008186894,0.352837595,0.416376781,0.094117823,0.390763022,0.610548041,0.408721979,
 08/21  20:00:00,9.30385552,3.869520798,0.043568452,0,0,1.326205196,0.29444109,1.620646287,0.29444109,0.711310331,0.160784633,0.351399773,0.63153787,0.371071905,
 08/21  21:00:00,8.594147555,3.694197236,0.04255129,0,0,1.03839488,0.236657061,1.275051941,0.236657061,0.913715761,0.206536349,0.333592181,0.616793795,0.32573721,
 08/21  22:00:00,6.435951966,2.812220149,0.036822688,0,0,0.720544616,0.167271301,0.887815917,0.167271301,0.682395217,0.154248686,0.273606106,0.533755985,0.257628239,
 08/21  23:00:00,4.663033962,2.055693552,0.031998231,0,0,0.496601405,0.115274864,0.611876269,0.115274864,0.474206886,0.107189746,0.191094126,0.463824019,0.184732506,
 08/21  24:00:00,2.809441719,1.264429523,0.026467411,0,0,0.260565275,0.060932242,0.321497517,0.060932242,0.242886468,0.054902082,0.133175846,0.383653113,0.105544498,
 08/22  01:00:00,1.760342622,0.848398272,0.024369514,0,0,0.089269392,0.02086574,0.110135131,0.02086574,0.144575325,0.032679793,0.115940257,0.353243458,0.069054307,
 08/22  02:00:00,1.249545914,0.654055951,0.024086969,0,0,0,0,0,0,0.098311179,0.022222266,0.101721667,0.349147882,0.059882957,
 08/22  03:00:00,1.223567477,0.642605022,0.023747915,0,0,0,0,0,0,0.098311179,0.022222266,0.092447905,0.34423319,0.062620481,
 08/22  04:00:00,1.246156722,0.668427908,0.022850834,0,0,0,0,0,0,0.098311179,0.022222266,0.103114799,0.331229736,0.090779928,
 08/22  05:00:00,1.494041837,0.854340116,0.025499694,0,0,0,0,0,0,0.104094189,0.023529459,0.116952615,0.369625764,0.217368089,
 08/22  06:00:00,2.122891634,1.284347477,0.029462389,0,0,0,0,0,0,0.167707292,0.037908574,0.17639968,0.427066222,0.452495708,
 08/22  07:00:00,2.761235222,1.6514755,0.031305996,0,0,0,0,0,0,0.29493355,0.06666681,0.263063509,0.453789857,0.512751774,
 08/22  08:00:00,2.544712154,1.516810127,0.026467411,0,0,0,0,0,0,0.231320421,0.052287692,0.33417339,0.383653113,0.492605511,
 08/22  09:00:00,2.308173042,1.359063423,0.022525907,0,0,0.019764021,0.004392209,0.02415623,0.004392209,0.115660223,0.026143843,0.405555154,0.326519823,0.43825815,
 08/22  10:00:00,3.414987618,1.664138313,0.023055679,0,0,0.325035722,0.068877977,0.393913699,0.068877977,0.092528168,0.020915074,0.423445981,0.334199028,0.376366363,
 08/22  11:00:00,4.596306654,2.007347925,0.023062743,0,0,0.643931146,0.130052161,0.773983307,0.130052161,0.092528168,0.020915074,0.440132551,0.334301418,0.322717408,
 08/22  12:00:00,6.015044124,2.421831507,0.022674243,0,0,1.042038215,0.205190818,1.247229033,0.205190818,0.092528168,0.020915074,0.428776248,0.32867,0.280942984,
 08/22  13:00:00,7.349529312,2.819447434,0.023458306,0,0,1.418497327,0.274547192,1.693044519,0.274547192,0.092528168,0.020915074,0.392508875,0.340035225,0.257645573,
 08/22  14:00:00,8.551537166,3.179390877,0.024779204,0,0,1.750698477,0.336684036,2.087382513,0.336684036,0.092528168,0.020915074,0.363292737,0.359182044,0.233320341,
 08/22  15:00:00,9.989959123,3.647780764,0.026156611,0,0,2.118684028,0.404810769,2.523494797,0.404810769,0.092528168,0.020915074,0.371630164,0.379147979,0.237294582,
 08/22  16:00:00,11.324666,4.135468922,0.030938687,0,0,2.395573393,0.458827482,2.854400875,0.458827482,0.098311179,0.022222266,0.421630105,0.448465608,0.267668889,
 08/22  17:00:00,12.38970783,4.596652231,0.03758556,0,0,2.534296219,0.490909108,3.025205327,0.490909108,0.127226244,0.028758228,0.513351759,0.544814041,0.334526632,
 08/22  18:00:00,12.0984981,4.607979524,0.040806574,0,0,2.372932153,0.459786865,2.832719018,0.459786865,0.213971351,0.048366106,0.470646037,0.591503611,0.398003401,
 08/22  19:00:00,10.6736487,4.206808871,0.042120409,0,0,1.874751808,0.387803378,2.262555186,0.387803378,0.416376781,0.094117823,0.390763022,0.610548041,0.409678018,
 08/22  20:00:00,9.941975231,4.072376814,0.043568452,0,0,1.496883158,0.325743681,1.822626838,0.325743681,0.711310331,0.160784633,0.351399773,0.63153787,0.371947369,
 08/22  21:00:00,9.132344364,3.864419317,0.04255129,0,0,1.178707101,0.265773823,1.444480924,0.265773823,0.913715761,0.206536349,0.333592181,0.616793795,0.326530307,
 08/22  22:00:00,7.110184306,3.025198042,0.036822688,0,0,0.896341639,0.203824768,1.100166407,0.203824768,0.682395217,0.154248686,0.273606106,0.533755985,0.258255642,
 08/22  23:00:00,5.158105442,2.211626278,0.031998231,0,0,0.624029635,0.143368962,0.767398597,0.143368962,0.474206886,0.107189746,0.191094126,0.463824019,0.185142904,
 08/22  24:00:00,3.364298975,1.438880497,0.026467411,0,0,0.402881093,0.092857124,0.495738217,0.092857124,0.242886468,0.054902082,0.133175846,0.383653113,0.105754771,
 08/23  01:00:00,2.36952576,1.039647625,0.024369514,0,0,0.244692593,0.056561534,0.301254127,0.056561534,0.144575325,0.032679793,0.115940257,0.353243458,0.069184664,
 08/23  02:00:00,1.719104145,0.801385131,0.024086969,0,0,0.119472232,0.027761529,0.147233761,0.027761529,0.098311179,0.022222266,0.101721667,0.349147882,0.059978377,
 08/23  03:00:00,1.242990264,0.648742062,0.023747915,0,0,0.004923791,0.001146055,0.006069846,0.001146055,0.098311179,0.022222266,0.092447905,0.34423319,0.062687676,
 08/23  04:00:00,1.246289037,0.668560223,0.022850834,0,0,0,0,0,0,0.098311179,0.022222266,0.103114799,0.331229736,0.090912244,
 08/23  05:00:00,1.494495213,0.854793492,0.025499694,0,0,0,0,0,0,0.104094189,0.023529459,0.116952615,0.369625764,0.217821466,
 08/23  06:00:00,2.123960187,1.28541603,0.029462389,0,0,0,0,0,0,0.167707292,0.037908574,0.17639968,0.427066222,0.453564261,
 08/23  07:00:00,2.762472466,1.652712744,0.031305996,0,0,0,0,0,0,0.29493355,0.06666681,0.263063509,0.453789857,0.513989018,
 08/23  08:00:00,2.822532737,1.604903146,0.026467411,0,0,0.070947329,0.015944302,0.086891631,0.015944302,0.231320421,0.052287692,0.33417339,0.383653113,0.493806899,
 08/23  09:00:00,3.397953918,1.702817943,0.022525907,0,0,0.301632879,0.065155089,0.366787968,0.065155089,0.115660223,0.026143843,0.405555154,0.326519823,0.439380932,
 08/23  10:00:00,4.648553581,2.054185333,0.023055679,0,0,0.648714394,0.134265177,0.78297957,0.134265177,0.092528168,0.020915074,0.423445981,0.334199028,0.377347511,
 08/23  11:00:00,5.752017523,2.373231087,0.023062743,0,0,0.949189113,0.189822752,1.139011865,0.189822752,0.092528168,0.020915074,0.440132551,0.334301418,0.323572011,
 08/23  12:00:00,7.207734165,2.800531091,0.022674243,0,0,1.361899129,0.263280361,1.62517949,0.263280361,0.092528168,0.020915074,0.428776248,0.32867,0.28169211,
 08/23  13:00:00,8.96349626,3.334548069,0.023458306,0,0,1.862907847,0.344562283,2.20747013,0.344562283,0.092528168,0.020915074,0.392508875,0.340035225,0.258320597,
 08/23  14:00:00,9.914811204,3.615170371,0.024779204,0,0,2.128768032,0.393802514,2.522570546,0.393802514,0.092528168,0.020915074,0.363292737,0.359182044,0.233911801,
 08/23  15:00:00,11.16356302,4.024018549,0.026156611,0,0,2.448239548,0.450895794,2.899135342,0.450895794,0.092528168,0.020915074,0.371630164,0.379147979,0.237891822,
 08/23  16:00:00,12.46823263,4.502415361,0.030938687,0,0,2.71781242,0.50287486,3.22068728,0.50287486,0.098311179,0.022222266,0.421630105,0.448465608,0.268328923,
 08/23  17:00:00,13.63836874,4.997404086,0.03758556,0,0,2.886141397,0.53898201,3.425123407,0.53898201,0.127226244,0.028758228,0.513351759,0.544814041,0.335360407,
 08/23  18:00:00,12.94037559,4.877074052,0.040806574,0,0,2.604484024,0.496346602,3.100830626,0.496346602,0.213971351,0.048366106,0.470646037,0.591503611,0.39898632,
 08/23  19:00:00,11.43708988,4.450647299,0.042120409,0,0,2.08367761,0.421720427,2.505398037,0.421720427,0.416376781,0.094117823,0.390763022,0.610548041,0.410673596,
 08/23  20:00:00,10.6567001,4.300397256,0.043568452,0,0,1.691498532,0.358234906,2.049733438,0.358234906,0.711310331,0.160784633,0.351399773,0.63153787,0.372861212,
 08/23  21:00:00,9.869864604,4.099009344,0.04255129,0,0,1.377078975,0.301169311,1.678248287,0.301169311,0.913715761,0.206536349,0.333592181,0.616793795,0.327352971,
 08/23  22:00:00,7.778388702,3.237020098,0.036822688,0,0,1.073453551,0.237877607,1.311331157,0.237877607,0.682395217,0.154248686,0.273606106,0.533755985,0.258912947,
 08/23  23:00:00,5.763050295,2.402706829,0.031998231,0,0,0.782088615,0.175951076,0.958039691,0.175951076,0.474206886,0.107189746,0.191094126,0.463824019,0.185582361,
 08/23  24:00:00,3.865767784,1.596815588,0.026467411,0,0,0.53250886,0.120949852,0.653458712,0.120949852,0.242886468,0.054902082,0.133175846,0.383653113,0.105969367,
 08/24  01:00:00,2.759851597,1.162352569,0.024369514,0,0,0.344842855,0.079001657,0.423844512,0.079001657,0.144575325,0.032679793,0.115940257,0.353243458,0.069299224,
 08/24  02:00:00,2.035118273,0.900635752,0.024086969,0,0,0.200220417,0.046183908,0.246404325,0.046183908,0.098311179,0.022222266,0.101721667,0.349147882,0.060058434,
 08/24  03:00:00,1.67641054,0.784787288,0.023747915,0,0,0.115411338,0.026612707,0.142024045,0.026612707,0.098311179,0.022222266,0.092447905,0.34423319,0.062778703,
 08/24  04:00:00,1.379999842,0.710617331,0.022850834,0,0,0.034031786,0.007863375,0.041895161,0.007863375,0.098311179,0.022222266,0.103114799,0.331229736,0.09107419,
 08/24  05:00:00,1.500618859,0.857053945,0.025499694,0,0,0.001434459,0.000331425,0.001765884,0.000331425,0.104094189,0.023529459,0.116952615,0.369625764,0.218316035,
 08/24  06:00:00,2.206343591,1.312039854,0.029462389,0,0,0.020692714,0.004791384,0.025484098,0.004791384,0.167707292,0.037908574,0.17639968,0.427066222,0.454703987,
